,sno,x,y,villdist,rugged,WP.numbers,WPDensity,LargeLS,SmallLS,LargeLSDensity,SmallLSDensity,Z.LargeLSDensity,Z.rugged,Z.SmallLSDensity,Z.villdist,Z.WPDensity
388,721,8684250,3796360,10685.66,57.42,940,0.58,0,0,0,0,-0.196790175,1.051540574,-0.232904202,-0.18415201,1.535766044
389,722,8687250,3796360,11826.15,56.12,940,0.58,0,0,0,0,-0.196790175,0.982495805,-0.232904202,-0.049145081,1.535766044
390,723,8690250,3796360,13547.42,30.82,940,0.58,0,0,0,0,-0.196790175,-0.361221633,-0.232904202,0.154612405,1.535766044
391,724,8693250,3796360,15618.08,65.73,940,0.58,0,0,0,0,-0.196790175,1.492895985,-0.232904202,0.39972937,1.535766044
392,730,8711250,3796360,27137.26,34.9,940,0.58,0,0,0,0,-0.196790175,-0.14452728,-0.232904202,1.763326695,1.535766044
393,737,8627250,3799360,28126.72,13.91,10,0.01,0,5000,0,25.08,-0.196790175,-1.259334751,0.029034472,1.880455258,-0.949336105
394,738,8630250,3799360,25129.28,28.9,10,0.01,0,5000,0,25.08,-0.196790175,-0.463195447,0.029034472,1.525629553,-0.949336105
395,739,8633250,3799360,22132.52,24.32,10,0.01,0,5000,0,25.08,-0.196790175,-0.706445481,0.029034472,1.170884344,-0.949336105
396,740,8636250,3799360,19136.78,15.1,10,0.01,0,5000,0,25.08,-0.196790175,-1.196132231,0.029034472,0.816259879,-0.949336105
397,741,8639250,3799360,16142.62,10.22,10,0.01,0,5000,0,165.16,-0.196790175,-1.455315674,1.492047606,0.461822448,-0.949336105
398,742,8642250,3799360,13151.13,28.16,10,0.01,0,5000,0,165.16,-0.196790175,-0.502497854,1.492047606,0.107701081,-0.949336105
399,743,8645250,3799360,10164.65,58.76,10,0.01,0,0,0,0,-0.196790175,1.122709798,-0.232904202,-0.24582722,-0.949336105
400,744,8648250,3799360,7189.43,43.19,10,0.01,166,20,18.2,2.19,0.006014322,0.295765904,-0.210031566,-0.598022605,-0.949336105
401,745,8651250,3799360,4249.21,7.69,42,0.04,0,0,0,0,-0.196790175,-1.589687418,-0.232904202,-0.946074821,-0.818541255
402,746,8654250,3799360,1556.83,12.57,42,0.04,0,0,0,0,-0.196790175,-1.330503975,-0.232904202,-1.264788667,-0.818541255
403,747,8657250,3799360,943.64,29.32,42,0.04,0,0,0,0,-0.196790175,-0.440888675,-0.232904202,-1.337375799,-0.818541255
404,748,8660250,3799360,2592.26,44.14,42,0.04,0,0,0,0,-0.196790175,0.346221698,-0.232904202,-1.142218347,-0.818541255
405,749,8663250,3799360,1952.58,32.02,42,0.04,0,0,0,0,-0.196790175,-0.297488,-0.232904202,-1.217941266,-0.818541255
406,750,8666250,3799360,1298.14,5.39,42,0.04,0,0,0,0,-0.196790175,-1.711843548,-0.232904202,-1.295411419,-0.818541255
407,751,8669250,3799360,1812.05,16.51,42,0.04,0,0,0,0,-0.196790175,-1.121245212,-0.232904202,-1.234576681,-0.818541255
408,752,8672250,3799360,1021.5,35.73,42,0.04,114,90,209.81,165.64,2.141144522,-0.10044485,1.497060786,-1.328159025,-0.818541255
409,753,8675250,3799360,3907.86,18.74,42,0.04,0,0,0,0,-0.196790175,-1.002806877,-0.232904202,-0.986482553,-0.818541255
410,754,8678250,3799360,6891.98,86.04,940,0.58,0,0,0,0,-0.196790175,2.571587731,-0.232904202,-0.63323362,1.535766044
411,756,8684250,3799360,12882.36,43.19,940,0.58,0,0,0,0,-0.196790175,0.295765904,-0.232904202,0.075885097,1.535766044
412,764,8708250,3799360,27423.78,8.93,940,0.58,0,0,0,0,-0.196790175,-1.52382933,-0.232904202,1.797243858,1.535766044
413,773,8630250,3802360,25437.34,23.38,10,0.01,0,5000,0,25.08,-0.196790175,-0.756370161,0.029034472,1.562096541,-0.949336105
414,774,8633250,3802360,22481.69,27.43,10,0.01,0,5000,0,25.08,-0.196790175,-0.541269148,0.029034472,1.212217779,-0.949336105
415,775,8636250,3802360,19539.56,30.82,10,0.01,0,5000,0,25.08,-0.196790175,-0.361221633,0.029034472,0.863939464,-0.949336105
416,776,8639250,3802360,16618.13,34.15,10,0.01,0,0,0,0,-0.196790175,-0.184360801,-0.232904202,0.518111538,-0.949336105
417,777,8642250,3802360,13730.63,49.33,10,0.01,0,0,0,0,-0.196790175,0.621869662,-0.232904202,0.176300118,-0.949336105
418,778,8645250,3802360,10904.04,45.96,10,0.01,166,20,15.91,1.92,-0.019503387,0.442884375,-0.21285148,-0.158301005,-0.949336105
419,779,8648250,3802360,8201.58,13.99,42,0.04,0,0,0,0,-0.196790175,-1.255085842,-0.232904202,-0.478208084,-0.818541255
420,780,8651250,3802360,5799.46,26.18,42,0.04,0,0,0,0,-0.196790175,-0.607658349,-0.232904202,-0.76256204,-0.818541255
421,781,8654250,3802360,4242.84,69.59,42,0.04,0,0,0,0,-0.196790175,1.69790584,-0.232904202,-0.946828877,-0.818541255
422,783,8660250,3802360,4517.81,31.24,42,0.04,0,0,0,0,-0.196790175,-0.338914862,-0.232904202,-0.91427896,-0.818541255
423,785,8666250,3802360,2874.01,47.89,42,0.04,0,0,0,0,-0.196790175,0.545389302,-0.232904202,-1.108865839,-0.818541255
424,786,8669250,3802360,3139.79,48.53,42,0.04,0,0,0,0,-0.196790175,0.579380573,-0.232904202,-1.077403799,-0.818541255
425,787,8672250,3802360,3639.01,46.58,42,0.04,0,0,0,0,-0.196790175,0.475813419,-0.232904202,-1.018308008,-0.818541255
426,788,8675250,3802360,5241.22,29.24,42,0.04,0,0,0,0,-0.196790175,-0.445137584,-0.232904202,-0.828644397,-0.818541255
427,789,8678250,3802360,7726.47,35.51,42,0.04,114,90,7.09,5.6,-0.117785566,-0.11212935,-0.174417098,-0.534449824,-0.818541255
428,791,8684250,3802360,13347.44,18.84,940,0.58,0,0,0,0,-0.196790175,-0.99749574,-0.232904202,0.130939523,1.535766044
429,793,8690250,3802360,18529.65,53.54,940,0.58,0,0,0,0,-0.196790175,0.845468493,-0.232904202,0.744390106,1.535766044
430,794,8693250,3802360,20125.17,27.76,940,0.58,0,0,0,0,-0.196790175,-0.523742399,-0.232904202,0.93326178,1.535766044
431,795,8696250,3802360,22015.83,31.72,940,0.58,0,0,0,0,-0.196790175,-0.313421408,-0.232904202,1.15707102,1.535766044
432,796,8699250,3802360,24057.33,66.21,940,0.58,0,0,0,0,-0.196790175,1.518389439,-0.232904202,1.398736133,1.535766044
433,806,8624250,3805360,31904.55,49.07,10,0.01,0,0,0,0,-0.196790175,0.608060708,-0.232904202,2.327660605,-0.949336105
434,807,8627250,3805360,28987.39,37.21,10,0.01,0,5000,0,25.08,-0.196790175,-0.021840035,0.029034472,1.982338145,-0.949336105
435,808,8630250,3805360,26089.01,32.21,10,0.01,0,5000,0,25.08,-0.196790175,-0.287396841,0.029034472,1.639238791,-0.949336105
436,809,8633250,3805360,23216.47,6.83,10,0.01,0,0,0,0,-0.196790175,-1.635363188,-0.232904202,1.29919828,-0.949336105
437,810,8636250,3805360,20380.68,37.71,10,0.01,0,5000,0,553.6,-0.196790175,0.004715645,5.548963809,0.963508095,-0.949336105
438,811,8639250,3805360,17599.44,8.83,10,0.01,0,5000,0,1000.74,-0.196790175,-1.529140466,10.21895019,0.634275335,-0.949336105
439,812,8642250,3805360,14903.29,11.38,10,0.01,166,20,13.02,1.57,-0.051706958,-1.393706495,-0.216506924,0.315115211,-0.949336105
440,813,8645250,3805360,12348.11,26.2,10,0.01,166,20,17.7,2.13,0.00044277,-0.606596122,-0.210658214,0.012642586,-0.949336105
441,814,8648250,3805360,10042.1,55.42,42,0.04,166,20,23.75,2.86,0.06785855,0.945317852,-0.203034002,-0.260334229,-0.818541255
442,815,8651250,3805360,8198.28,36.35,42,0.04,0,0,0,0,-0.196790175,-0.067515806,-0.232904202,-0.478598725,-0.818541255
443,816,8654250,3805360,7181.9,76.54,42,0.04,0,0,0,0,-0.196790175,2.0670298,-0.232904202,-0.598913978,-0.818541255
444,820,8666250,3805360,5730.16,12.17,42,0.04,0,0,0,0,-0.196790175,-1.35174852,-0.232904202,-0.770765514,-0.818541255
445,821,8669250,3805360,5867.97,60.51,42,0.04,0,0,0,0,-0.196790175,1.21565468,-0.232904202,-0.754452083,-0.818541255
446,822,8672250,3805360,6591,42.43,42,0.04,0,0,0,0,-0.196790175,0.25540127,-0.232904202,-0.668862504,-0.818541255
447,824,8678250,3805360,9481.41,54.72,42,0.04,114,90,7.09,5.6,-0.117785566,0.908139899,-0.174417098,-0.326706608,-0.818541255
448,825,8681250,3805360,11837.45,34.31,940,0.58,0,0,0,0,-0.196790175,-0.175862983,-0.232904202,-0.04780743,1.535766044
449,827,8687250,3805360,17163.36,35.27,940,0.58,0,0,0,0,-0.196790175,-0.124876076,-0.232904202,0.582653821,1.535766044
450,829,8693250,3805360,22625.87,32.19,940,0.58,0,0,0,0,-0.196790175,-0.288459069,-0.232904202,1.229285267,1.535766044
451,831,8699250,3805360,26254.13,36.16,940,0.58,0,0,0,0,-0.196790175,-0.077606965,-0.232904202,1.658785077,1.535766044
452,842,8627250,3808360,29863.8,16.4,10,0.01,0,0,0,0,-0.196790175,-1.127087462,-0.232904202,2.086084274,-0.949336105
453,843,8630250,3808360,27059.46,43.63,10,0.01,0,5000,0,74.92,-0.196790175,0.319134903,0.549569699,1.754117022,-0.949336105
454,844,8633250,3808360,24301.9,42.54,10,0.01,0,5000,0,74.92,-0.196790175,0.26124352,0.549569699,1.427687412,-0.949336105
455,845,8636250,3808360,21609.03,43.39,10,0.01,0,0,0,0,-0.196790175,0.306388177,-0.232904202,1.108915561,-0.949336105
456,846,8639250,3808360,19008.37,48.8,10,0.01,0,5000,0,787.28,-0.196790175,0.593720641,7.989547112,0.801059185,-0.949336105
457,847,8642250,3808360,16543.46,25.6,10,0.01,166,20,6.28,0.76,-0.126811481,-0.638462939,-0.224966666,0.509272384,-0.949336105
458,848,8645250,3808360,14284.74,63.45,10,0.01,166,20,13.02,1.57,-0.051706958,1.371802082,-0.216506924,0.241893582,-0.949336105
459,851,8654250,3808360,10156.65,39.02,42,0.04,0,0,0,0,-0.196790175,0.074291528,-0.232904202,-0.24677423,-0.818541255
460,852,8657250,3808360,9796.06,53.93,42,0.04,0,0,0,0,-0.196790175,0.866181924,-0.232904202,-0.289459522,-0.818541255
461,853,8660250,3808360,10089.21,30.58,42,0.04,0,0,0,0,-0.196790175,-0.37396836,-0.232904202,-0.254757524,-0.818541255
462,854,8663250,3808360,9581.81,46.68,42,0.04,0,0,0,0,-0.196790175,0.481124555,-0.232904202,-0.314821633,-0.818541255
463,855,8666250,3808360,8683.86,33.68,42,0.04,0,0,0,0,-0.196790175,-0.20932314,-0.232904202,-0.421117586,-0.818541255
464,856,8669250,3808360,8775.41,42.23,42,0.04,0,0,0,0,-0.196790175,0.244778998,-0.232904202,-0.410280241,-0.818541255
465,858,8675250,3808360,10289.23,34.84,42,0.04,0,0,0,0,-0.196790175,-0.147713962,-0.232904202,-0.231079907,-0.818541255
466,862,8687250,3808360,18514.32,33.33,940,0.58,0,0,0,0,-0.196790175,-0.227912117,-0.232904202,0.742575399,1.535766044
467,864,8693250,3808360,23858.66,17.52,940,0.58,0,0,0,0,-0.196790175,-1.067602737,-0.232904202,1.375218323,1.535766044
468,865,8696250,3808360,26635.76,60.52,940,0.58,0,0,0,0,-0.196790175,1.216185794,-0.232904202,1.703961006,1.535766044
469,866,8699250,3808360,28533.96,20.87,940,0.58,0,0,0,0,-0.196790175,-0.889679677,-0.232904202,1.928662802,1.535766044
470,877,8627250,3811360,31006.85,20.85,10,0.01,0,5000,0,74.92,-0.196790175,-0.890741904,0.549569699,2.221394246,-0.949336105
471,878,8630250,3811360,28315.94,37.73,10,0.01,0,0,0,0,-0.196790175,0.005777872,-0.232904202,1.902854412,-0.949336105
472,879,8633250,3811360,25693.58,34.52,10,0.01,0,0,0,0,-0.196790175,-0.164709597,-0.232904202,1.592429271,-0.949336105
473,880,8636250,3811360,23163.08,46.19,10,0.01,0,0,0,0,-0.196790175,0.455099988,-0.232904202,1.292878172,-0.949336105
474,881,8639250,3811360,20758.04,34.86,10,0.01,0,0,0,0,-0.196790175,-0.146651734,-0.232904202,1.008178557,-0.949336105
475,882,8642250,3811360,18527.38,40.28,10,0.01,166,20,6.28,0.76,-0.126811481,0.141211843,-0.224966666,0.744121392,-0.949336105
476,883,8645250,3811360,16541.82,34.3,42,0.04,166,20,8.26,1,-0.104748134,-0.176394097,-0.222460076,0.509078247,-0.818541255
477,885,8651250,3811360,13724.71,53.33,42,0.04,0,0,0,0,-0.196790175,0.834315107,-0.232904202,0.175599331,-0.818541255
478,886,8654250,3811360,13142.89,40.28,42,0.04,0,0,0,0,-0.196790175,0.141211843,-0.232904202,0.106725661,-0.818541255
479,887,8657250,3811360,12792.71,65.08,42,0.04,0,0,0,0,-0.196790175,1.458373601,-0.232904202,0.065272666,-0.818541255
480,889,8663250,3811360,12344.47,25.5,42,0.04,0,0,0,0,-0.196790175,-0.643774075,-0.232904202,0.012211696,-0.818541255
481,890,8666250,3811360,11661.23,25.76,42,0.04,0,0,0,0,-0.196790175,-0.629965121,-0.232904202,-0.068667693,-0.818541255
482,894,8678250,3811360,14293.18,33.42,42,0.04,0,0,0,0,-0.196790175,-0.223132094,-0.232904202,0.242892677,-0.818541255
483,895,8681250,3811360,15953.78,35.98,42,0.04,0,0,0,0,-0.196790175,-0.08716701,-0.232904202,0.439468277,-0.818541255
484,896,8684250,3811360,17965.27,38.65,42,0.04,0,0,0,0,-0.196790175,0.054640325,-0.232904202,0.677580919,-0.818541255
485,897,8687250,3811360,20223.23,12.88,42,0.04,0,0,0,0,-0.196790175,-1.314039453,-0.232904202,0.944869755,-0.818541255
486,898,8690250,3811360,22654.07,7.57,940,0.58,0,0,0,0,-0.196790175,-1.596060781,-0.232904202,1.232623477,1.535766044
487,899,8693250,3811360,25207.83,41.62,940,0.58,0,0,0,0,-0.196790175,0.212381067,-0.232904202,1.534928008,1.535766044
488,913,8630250,3814360,29822.31,37.19,10,0.01,0,0,0,0,-0.196790175,-0.022902263,-0.232904202,2.081172843,-0.949336105
489,915,8636250,3814360,24982.12,17.8,10,0.01,0,0,0,0,-0.196790175,-1.052731556,-0.232904202,1.508209304,-0.949336105
490,917,8642250,3814360,20756.73,59.07,10,0.01,0,0,0,0,-0.196790175,1.13917432,-0.232904202,1.008023484,-0.949336105
491,918,8645250,3814360,19005.52,37.4,42,0.04,166,20,8.26,1,-0.104748134,-0.011748877,-0.222460076,0.800721812,-0.818541255
492,920,8651250,3814360,16611.61,10.08,42,0.04,0,0,0,0,-0.196790175,-1.462751264,-0.232904202,0.517339725,-0.818541255
493,921,8654250,3814360,16134.23,31.55,42,0.04,0,0,0,0,-0.196790175,-0.32245034,-0.232904202,0.460829271,-0.818541255
494,925,8666250,3814360,14647.83,43.45,42,0.04,0,0,0,0,-0.196790175,0.309574858,-0.232904202,0.284874814,-0.818541255
495,926,8669250,3814360,14702.29,16.07,42,0.04,0,0,0,0,-0.196790175,-1.144614211,-0.232904202,0.291321585,-0.818541255
496,928,8675250,3814360,16008.31,43.96,42,0.04,0,0,0,0,-0.196790175,0.336661653,-0.232904202,0.445923334,-0.818541255
497,930,8681250,3814360,18404.4,17.33,42,0.04,0,0,0,0,-0.196790175,-1.077693896,-0.232904202,0.729563481,-0.818541255
498,931,8684250,3814360,20173,24.2,42,0.04,0,0,0,0,-0.196790175,-0.712818845,-0.232904202,0.938923716,-0.818541255
499,932,8687250,3814360,22207.61,45.28,42,0.04,0,0,0,0,-0.196790175,0.406768649,-0.232904202,1.179773217,-0.818541255
500,949,8633250,3817360,29211.58,56.08,10,0.01,0,0,0,0,-0.196790175,0.98037135,-0.232904202,2.008876916,-0.949336105
501,950,8636250,3817360,27012.67,39.18,10,0.01,0,0,0,0,-0.196790175,0.082789346,-0.232904202,1.748578198,-0.949336105
502,951,8639250,3817360,24981.03,31.3,10,0.01,0,0,0,0,-0.196790175,-0.33572818,-0.232904202,1.508080274,-0.949336105
503,954,8648250,3817360,20375.37,49.32,42,0.04,0,0,0,0,-0.196790175,0.621338548,-0.232904202,0.962879517,-0.818541255
504,955,8651250,3817360,19532.63,51.96,42,0.04,0,0,0,0,-0.196790175,0.761552542,-0.232904202,0.863119117,-0.818541255
505,957,8657250,3817360,18789.23,84.03,42,0.04,0,0,0,0,-0.196790175,2.464833895,-0.232904202,0.775118213,-0.818541255
506,958,8660250,3817360,18943.72,10.52,42,0.04,0,0,0,0,-0.196790175,-1.439382266,-0.232904202,0.79340616,-0.818541255
507,959,8663250,3817360,18097.94,84.44,42,0.04,0,0,0,0,-0.196790175,2.486609553,-0.232904202,0.693285896,-0.818541255
508,960,8666250,3817360,17638.98,46.12,42,0.04,0,0,0,0,-0.196790175,0.451382193,-0.232904202,0.638955932,-0.818541255
509,961,8669250,3817360,17684.23,52.36,42,0.04,0,0,0,0,-0.196790175,0.782797086,-0.232904202,0.644312458,-0.818541255
510,964,8678250,3817360,19765.95,8.5,42,0.04,0,0,0,0,-0.196790175,-1.546667215,-0.232904202,0.890738664,-0.818541255
511,966,8684250,3817360,22564.33,46.17,42,0.04,0,0,0,0,-0.196790175,0.454037761,-0.232904202,1.222000392,-0.818541255
512,967,8687250,3817360,24400.34,39.86,42,0.04,0,0,0,0,-0.196790175,0.118905072,-0.232904202,1.43934037,-0.818541255
513,985,8636250,3820360,29210.65,36.54,10,0.01,0,0,0,0,-0.196790175,-0.057424647,-0.232904202,2.008766826,-0.949336105
514,986,8639250,3820360,27342.82,45.69,42,0.04,0,0,0,0,-0.196790175,0.428544307,-0.232904202,1.787660116,-0.818541255
515,989,8648250,3820360,23210.64,62.16,42,0.04,0,0,0,0,-0.196790175,1.303288426,-0.232904202,1.298508146,-0.818541255
516,990,8651250,3820360,22474.46,41.12,42,0.04,0,0,0,0,-0.196790175,0.185825387,-0.232904202,1.211361919,-0.818541255
517,992,8657250,3820360,21788.2,23.11,42,0.04,0,0,0,0,-0.196790175,-0.770710228,-0.232904202,1.130125034,-0.818541255
518,994,8663250,3820360,21026.41,50.52,42,0.04,0,0,0,0,-0.196790175,0.685072182,-0.232904202,1.039947191,-0.818541255
519,995,8666250,3820360,20632.7,22.35,42,0.04,0,0,0,0,-0.196790175,-0.811074863,-0.232904202,0.993341278,-0.818541255
520,999,8678250,3820360,22602.92,29.59,42,0.04,0,0,0,0,-0.196790175,-0.426548608,-0.232904202,1.226568532,-0.818541255
521,1021,8639250,3823360,29819.59,39.65,42,0.04,0,0,0,0,-0.196790175,0.107751686,-0.232904202,2.08085086,-0.818541255
522,1026,8654250,3823360,25031.72,38.64,42,0.04,0,0,0,0,-0.196790175,0.054109211,-0.232904202,1.514080766,-0.818541255
523,1027,8657250,3823360,24787.43,36.16,42,0.04,0,0,0,0,-0.196790175,-0.077606965,-0.232904202,1.485162632,-0.818541255
524,1029,8663250,3823360,23972.59,9.64,42,0.04,0,0,0,0,-0.196790175,-1.486120263,-0.232904202,1.388704929,-0.818541255
525,1030,8666250,3823360,23628.02,50.17,42,0.04,0,0,0,0,-0.196790175,0.666483205,-0.232904202,1.347916025,-0.818541255
526,1059,8648250,3826360,28980.85,85.81,42,0.04,0,0,0,0,-0.196790175,2.559372118,-0.232904202,1.981563964,-0.818541255
527,1060,8651250,3826360,28394.67,40.21,42,0.04,0,0,0,0,-0.196790175,0.137494048,-0.232904202,1.912174174,-0.818541255
528,1063,8660250,3826360,27561.95,40.67,42,0.04,0,0,0,0,-0.196790175,0.161925274,-0.232904202,1.813599904,-0.818541255
,,,,12241.30998,37.62121212,,,,,17.66026515,22.30001894,,,,,
,,,,8439.63706,18.81052489,,,,,89.65657697,95.65688945,,,,,
