FID,Field1,Rgd,Alt,StdRgd,StdAlt,D.0,x,y
11329,23668,38.4258995,4900,-0.186368085,0.067829931,0.000113383,155262.5272,3226250.081
11330,23669,34.5615997,4809,-0.372667748,-0.054489173,0.000128827,156262.5272,3226250.081
11331,23670,35.5480003,4712,-0.325112923,-0.184873274,0.00014488,157262.5272,3226250.081
11332,23671,34.9164009,5156,-0.355562619,0.411936422,7.23E-05,158262.5272,3226250.081
11333,23672,29.9689007,5362,-0.594083869,0.688834613,4.56E-05,159262.5272,3226250.081
11334,23673,34.9613991,5569,-0.353393235,0.967076971,2.63E-05,160262.5272,3226250.081
11335,23674,40.8820992,5600,-0.067953573,1.008746117,2.41E-05,161262.5272,3226250.081
11336,23675,37.9570007,5465,-0.208973911,0.827283709,3.51E-05,162262.5272,3226250.081
11337,23676,30.5338001,5090,-0.566849811,0.323221467,8.22E-05,163262.5272,3226250.081
11338,23677,28.7887001,5287,-0.650981881,0.588022165,5.45E-05,164262.5272,3226250.081
11339,23678,38.2929001,5425,-0.192780047,0.77351707,3.90E-05,165262.5272,3226250.081
11340,23679,39.2146988,5502,-0.148339709,0.877017851,3.18E-05,166262.5272,3226250.081
11341,23680,33.178299,5160,-0.439357308,0.417313086,7.17E-05,167262.5272,3226250.081
11342,23681,27.7521992,5165,-0.700952064,0.424033915,7.10E-05,168262.5272,3226250.081
11343,23682,27.8670006,5321,-0.695417436,0.633723808,5.04E-05,169262.5272,3226250.081
11344,23683,35.3482018,5669,-0.3347453,1.101493569,1.96E-05,170262.5272,3226250.081
11345,23684,37.3219986,5867,-0.239587653,1.367638433,1.02E-05,171262.5272,3226250.081
11346,23685,32.5862999,5512,-0.467897855,0.89045951,3.09E-05,172262.5272,3226250.081
11347,23686,36.6996994,5827,-0.269588982,1.313871794,1.17E-05,173262.5272,3226250.081
11348,23687,36.642601,5805,-0.272341722,1.284300143,1.27E-05,174262.5272,3226250.081
11349,23688,32.032299,5932,-0.494606492,1.455009222,8.13E-06,175262.5272,3226250.081
11350,23689,30.4025002,5776,-0.573179839,1.245319329,1.39E-05,176262.5272,3226250.081
11351,23691,16.6767006,5917,-1.234906922,1.434846732,8.58E-06,178262.5272,3226250.081
11352,23692,12.2762003,5828,-1.447057057,1.31521596,1.17E-05,179262.5272,3226250.081
11353,23693,15.2336998,5766,-1.304474652,1.231877669,1.44E-05,180262.5272,3226250.081
11354,23694,18.2283001,5697,-1.1601036,1.139130217,1.80E-05,181262.5272,3226250.081
11355,23695,26.9148998,5722,-0.741318651,1.172734366,1.66E-05,182262.5272,3226250.081
11356,23696,35.7812996,5771,-0.313865457,1.238598499,1.42E-05,183262.5272,3226250.081
11357,23697,41.6281013,5968,-0.03198847,1.503399197,7.13E-06,184262.5272,3226250.081
11358,23698,36.3563995,5852,-0.286139627,1.347475944,1.08E-05,185262.5272,3226250.081
11359,23699,33.1557999,5813,-0.440442,1.29505347,1.23E-05,186262.5272,3226250.081
11360,23700,30.3792,5993,-0.574303152,1.537003347,6.50E-06,187262.5272,3226250.081
11361,23701,26.9699993,5902,-0.738662279,1.414684243,9.06E-06,188262.5272,3226250.081
11362,23702,25.9087009,5614,-0.789827961,1.02756444,2.31E-05,189262.5272,3226250.081
11363,23703,26.0053005,5540,-0.78517085,0.928096158,2.86E-05,190262.5272,3226250.081
11364,23704,32.4263,5546,-0.475611524,0.936161154,2.81E-05,191262.5272,3226250.081
11365,23705,35.1239014,5320,-0.345558925,0.632379642,5.05E-05,192262.5272,3226250.081
11366,23706,40.5894012,5104,-0.082064677,0.342039791,8.01E-05,193262.5272,3226250.081
11367,23707,42.671299,4900,0.018304569,0.067829931,0.000113383,194262.5272,3226250.081
11368,23708,39.7375984,4632,-0.12313048,-0.292406552,0.000157318,195262.5272,3226250.081
11369,23709,34.4632988,4316,-0.377406879,-0.717163002,0.000191611,196262.5272,3226250.081
11370,23710,32.4362984,3879,-0.475129496,-1.304563535,0.000179694,197262.5272,3226250.081
11371,23711,34.5318985,4050,-0.374099656,-1.074711152,0.000193051,198262.5272,3226250.081
11372,23712,35.9216995,3977,-0.307096713,-1.172835269,0.000188608,199262.5272,3226250.081
11373,23713,29.7399006,4153,-0.605124069,-0.936262056,0.00019583,200262.5272,3226250.081
11374,23714,26.1375999,4028,-0.778792635,-1.104282804,0.000191921,201262.5272,3226250.081
11375,23715,26.2605,3950,-0.772867565,-1.20912775,0.000186474,202262.5272,3226250.081
11376,23716,30.0426006,3758,-0.590530763,-1.467207618,0.000164736,203262.5272,3226250.081
11377,23717,32.7453995,3959,-0.460227591,-1.197030256,0.000187214,204262.5272,3226250.081
11378,23718,34.7626991,4078,-0.362972653,-1.037074505,0.000194219,205262.5272,3226250.081
11379,23719,44.1660995,3920,0.090369586,-1.24945273,0.00018381,206262.5272,3226250.081
11380,23720,50.9136009,3634,0.415669718,-1.6338842,0.000146082,207262.5272,3226250.081
11381,23721,46.1749992,3743,0.18721956,-1.487370108,0.00016263,208262.5272,3226250.081
11382,23722,36.2701988,4010,-0.290295403,-1.128477791,0.000190861,209262.5272,3226250.081
11383,23723,33.8779984,3915,-0.405624479,-1.25617356,0.000183337,210262.5272,3226250.081
11384,23724,31.8267994,4202,-0.504513722,-0.870397923,0.000195668,211262.5272,3226250.081
11385,23725,24.4169998,4410,-0.861743554,-0.590811399,0.000184597,212262.5272,3226250.081
11386,23726,30.5566998,4270,-0.565745806,-0.778994637,0.000193858,213262.5272,3226250.081
11387,23727,44.2355003,4036,0.09371543,-1.093529476,0.000192353,214262.5272,3226250.081
11388,23728,49.2402,4305,0.334994294,-0.731948827,0.000192222,215262.5272,3226250.081
11389,23729,36.2522011,4600,-0.29116308,-0.335419863,0.000161991,216262.5272,3226250.081
11390,23730,31.6620007,4666,-0.512458743,-0.246704909,0.00015215,217262.5272,3226250.081
11391,23731,40.6833,4428,-0.077537773,-0.566616412,0.000182905,218262.5272,3226250.081
11392,23732,49.990799,4369,0.371181016,-0.645922205,0.000188042,219262.5272,3226250.081
11393,23733,49.0646019,5007,0.326528629,0.211655691,9.55E-05,220262.5272,3226250.081
11394,23734,35.2756996,5026,-0.338240664,0.237194844,9.24E-05,221262.5272,3226250.081
11395,23735,35.5433006,5142,-0.325339498,0.393118098,7.43E-05,222262.5272,3226250.081
11396,23736,32.5349007,5073,-0.470375834,0.300370645,8.49E-05,223262.5272,3226250.081
11397,23737,27.7518997,5106,-0.700966503,0.344728123,7.98E-05,224262.5272,3226250.081
11398,23738,25.5415001,5154,-0.807530879,0.40924809,7.26E-05,225262.5272,3226250.081
11399,23739,21.6587009,5081,-0.994722407,0.311123973,8.36E-05,226262.5272,3226250.081
11400,23740,20.5184994,5037,-1.049692043,0.25198067,9.06E-05,227262.5272,3226250.081
11401,23741,21.9221992,5059,-0.982019033,0.281552322,8.71E-05,228262.5272,3226250.081
11402,23742,25.6683006,5075,-0.801417769,0.303058977,8.46E-05,229262.5272,3226250.081
11403,23743,27.6285992,5081,-0.706910876,0.311123973,8.36E-05,230262.5272,3226250.081
11404,23744,24.0799007,5060,-0.877995256,0.282896488,8.69E-05,231262.5272,3226250.081
11405,23745,19.6755009,5009,-1.090333387,0.214344023,9.52E-05,232262.5272,3226250.081
11406,23746,16.8342991,4944,-1.227309027,0.126973234,0.000105948,233262.5272,3226250.081
11407,23747,13.3684998,4941,-1.394396798,0.122940736,0.000106453,234262.5272,3226250.081
11408,23748,13.5472002,4923,-1.38578157,0.098745748,0.000109488,235262.5272,3226250.081
11409,23749,14.8737001,4968,-1.321830402,0.159233217,0.00010193,236262.5272,3226250.081
11410,23750,19.0235004,5015,-1.121766629,0.222409018,9.42E-05,237262.5272,3226250.081
11411,23751,19.8603992,4940,-1.081419355,0.12159657,0.000106621,238262.5272,3226250.081
11412,23752,17.2205009,4940,-1.208690061,0.12159657,0.000106621,239262.5272,3226250.081
11413,23753,18.2532997,4931,-1.158898358,0.109499076,0.000108137,240262.5272,3226250.081
11414,23754,22.8159008,5026,-0.93893327,0.237194844,9.24E-05,241262.5272,3226250.081
11415,23755,23.1770992,5162,-0.921519729,0.420001417,7.14E-05,242262.5272,3226250.081
11416,23756,17.4220009,5293,-1.198975654,0.596087161,5.38E-05,243262.5272,3226250.081
11417,23757,16.9932003,5255,-1.219648327,0.545008854,5.86E-05,244262.5272,3226250.081
11418,23758,25.7092991,5112,-0.799441213,0.352793118,7.88E-05,245262.5272,3226250.081
11419,23759,21.6047993,4796,-0.997321028,-0.071963331,0.000131017,246262.5272,3226250.081
11420,23760,14.1619997,4723,-1.356141804,-0.170087448,0.000143102,247262.5272,3226250.081
11421,23761,12.8130999,4719,-1.421172881,-0.175464112,0.00014375,248262.5272,3226250.081
11422,23762,14.7831001,4750,-1.32619827,-0.133794966,0.000138684,249262.5272,3226250.081
11423,23880,32.5677986,4950,-0.468789812,0.13503823,0.00010494,146262.5272,3227250.081
11424,23881,29.0459995,5079,-0.638577359,0.308435641,8.39E-05,147262.5272,3227250.081
11425,23882,29.8794003,5193,-0.598398725,0.461670563,6.70E-05,148262.5272,3227250.081
11426,23883,31.7999001,4911,-0.50581055,0.082615756,0.000111518,149262.5272,3227250.081
11427,23884,38.6300011,4594,-0.176528253,-0.343484859,0.000162845,150262.5272,3227250.081
11428,23885,35.5836983,4677,-0.323391906,-0.231919083,0.000150438,151262.5272,3227250.081
11429,23886,33.7834015,4842,-0.410185039,-0.010131696,0.000123238,152262.5272,3227250.081
11430,23887,38.2625999,5157,-0.194240833,0.413280588,7.21E-05,153262.5272,3227250.081
11431,23888,35.5157013,4745,-0.326670073,-0.140515796,0.000139507,154262.5272,3227250.081
11432,23889,38.1002007,4760,-0.202070173,-0.120353306,0.00013703,155262.5272,3227250.081
11433,23890,41.342701,5136,-0.045747749,0.385053102,7.52E-05,156262.5272,3227250.081
11434,23891,44.2165985,4931,0.092804165,0.109499076,0.000108137,157262.5272,3227250.081
11435,23892,43.5411987,4935,0.060242832,0.11487574,0.000107463,158262.5272,3227250.081
11436,23893,37.5475998,5273,-0.228711315,0.569203841,5.63E-05,159262.5272,3227250.081
11437,23894,38.6703987,5361,-0.174580666,0.687490447,4.58E-05,160262.5272,3227250.081
11438,23895,40.8684998,5457,-0.068609206,0.816530382,3.59E-05,161262.5272,3227250.081
11439,23896,40.4864006,5534,-0.087030383,0.920031162,2.91E-05,162262.5272,3227250.081
11440,23897,36.3832016,5439,-0.284847486,0.792335394,3.76E-05,163262.5272,3227250.081
11441,23898,31.8320007,5130,-0.504262965,0.376988106,7.61E-05,164262.5272,3227250.081
11442,23899,26.8572006,5273,-0.744100356,0.569203841,5.63E-05,165262.5272,3227250.081
11443,23900,35.5307999,5370,-0.325942162,0.699587941,4.48E-05,166262.5272,3227250.081
11444,23901,42.0219002,5680,-0.013003244,1.116279395,1.89E-05,167262.5272,3227250.081
11445,23902,35.5984993,5402,-0.322678343,0.742601253,4.13E-05,168262.5272,3227250.081
11446,23903,27.8929996,5204,-0.694164012,0.476456389,6.54E-05,169262.5272,3227250.081
11447,23904,27.0424995,5275,-0.735167011,0.571892173,5.60E-05,170262.5272,3227250.081
11448,23905,28.0890999,5522,-0.684709927,0.90390117,3.01E-05,171262.5272,3227250.081
11449,23906,27.8493996,5406,-0.696265988,0.747977917,4.09E-05,172262.5272,3227250.081
11450,23907,32.8482018,5721,-0.455271445,1.1713902,1.66E-05,173262.5272,3227250.081
11451,23908,25.4895992,5621,-0.810033046,1.036973602,2.26E-05,174262.5272,3227250.081
11452,23909,27.3913994,5638,-0.718346387,1.059824424,2.15E-05,175262.5272,3227250.081
11453,23910,30.4552994,5769,-0.570634365,1.235910167,1.43E-05,176262.5272,3227250.081
11454,23911,20.0907001,5934,-1.070316443,1.457697554,8.08E-06,177262.5272,3227250.081
11455,23912,13.1127005,5875,-1.406728999,1.378391761,9.96E-06,178262.5272,3227250.081
11456,23913,14.7123003,5824,-1.32961156,1.309839296,1.19E-05,179262.5272,3227250.081
11457,23914,23.1725006,5886,-0.92174143,1.393177587,9.58E-06,180262.5272,3227250.081
11458,23915,27.9740009,5795,-0.690258902,1.270858483,1.31E-05,181262.5272,3227250.081
11459,23916,34.1385002,5738,-0.393065568,1.194241022,1.58E-05,182262.5272,3227250.081
11460,23918,36.8772011,5959,-0.261031544,1.491301704,7.37E-06,184262.5272,3227250.081
11461,23919,31.2359009,5911,-0.533001209,1.426781736,8.77E-06,185262.5272,3227250.081
11462,23921,32.2629013,5944,-0.48348905,1.471139214,7.79E-06,187262.5272,3227250.081
11463,23922,31.5223007,5853,-0.519193744,1.34882011,1.07E-05,188262.5272,3227250.081
11464,23923,29.4022999,5826,-0.621399953,1.312527628,1.18E-05,189262.5272,3227250.081
11465,23924,30.7721004,5759,-0.555361244,1.222468508,1.47E-05,190262.5272,3227250.081
11466,23925,36.5550003,5849,-0.276564992,1.343443446,1.09E-05,191262.5272,3227250.081
11467,23926,42.9917984,5778,0.033755992,1.248007661,1.38E-05,192262.5272,3227250.081
11468,23927,49.0909004,5532,0.327796492,0.91734283,2.93E-05,193262.5272,3227250.081
11469,23928,53.5890999,5145,0.54465675,0.397150596,7.39E-05,194262.5272,3227250.081
11470,23929,53.6613007,4857,0.548137583,0.010030794,0.00012069,195262.5272,3227250.081
11471,23930,46.9999008,4210,0.226988444,-0.859644595,0.00019555,196262.5272,3227250.081
11472,23931,36.5033989,4069,-0.279052719,-1.049171999,0.000193877,197262.5272,3227250.081
11473,23932,34.1290016,4255,-0.3935235,-0.799157126,0.000194414,198262.5272,3227250.081
11474,23933,26.8505001,4107,-0.74442339,-0.998093691,0.000195107,199262.5272,3227250.081
11475,23934,24.3743,4129,-0.863802131,-0.96852204,0.000195558,200262.5272,3227250.081
11476,23935,24.6553993,4072,-0.850250205,-1.045139501,0.000193995,201262.5272,3227250.081
11477,23936,26.9820995,3916,-0.738078923,-1.254829394,0.000183432,202262.5272,3227250.081
11478,23937,26.309,3850,-0.770529358,-1.343544348,0.000176471,203262.5272,3227250.081
11479,23938,29.1308002,4034,-0.634489078,-1.096217808,0.000192248,204262.5272,3227250.081
11480,23939,32.7120018,4102,-0.461837709,-1.004814521,0.000194977,205262.5272,3227250.081
11481,23940,39.1604004,4030,-0.15095746,-1.101594472,0.000192032,206262.5272,3227250.081
11482,23941,51.0471001,3604,0.422105775,-1.674209179,0.000141227,207262.5272,3227250.081
11483,23942,48.3396988,3922,0.291580719,-1.246764398,0.000183997,208262.5272,3227250.081
11484,23943,39.4275017,3996,-0.138080384,-1.147296115,0.000189954,209262.5272,3227250.081
11485,23944,35.2346992,4146,-0.340217312,-0.945671218,0.000195774,210262.5272,3227250.081
11486,23945,29.9612007,4295,-0.59445509,-0.745390487,0.000192737,211262.5272,3227250.081
11487,23946,19.9141006,4373,-1.078830386,-0.640545541,0.000187731,212262.5272,3227250.081
11488,23947,33.1689987,4200,-0.439805679,-0.873086255,0.000195693,213262.5272,3227250.081
11489,23948,44.9314995,3980,0.12726987,-1.168802771,0.000188829,214262.5272,3227250.081
11490,23949,47.612999,3939,0.256546189,-1.223913576,0.000185533,215262.5272,3227250.081
11491,23950,46.3768005,4223,0.196948493,-0.842170438,0.000195304,216262.5272,3227250.081
11492,23951,43.2132988,4174,0.044434628,-0.908034571,0.000195878,217262.5272,3227250.081
11493,23952,40.7640991,4300,-0.073642411,-0.738669657,0.000192484,218262.5272,3227250.081
11494,23953,41.365799,4560,-0.044634184,-0.389186502,0.000167534,219262.5272,3227250.081
11495,23954,39.3732986,4765,-0.14069354,-0.113632477,0.0001362,220262.5272,3227250.081
11496,23955,30.7439995,4862,-0.556716001,0.016751623,0.00011984,221262.5272,3227250.081
11497,23956,26.5809002,4918,-0.757420925,0.092024918,0.000110333,222262.5272,3227250.081
11498,23957,24.427,5042,-0.86126144,0.2587015,8.98E-05,223262.5272,3227250.081
11499,23958,25.2080994,5211,-0.82360428,0.48586555,6.45E-05,224262.5272,3227250.081
11500,23959,23.5879993,5307,-0.901710047,0.614905485,5.20E-05,225262.5272,3227250.081
11501,23960,16.2710991,5108,-1.254461156,0.347416455,7.95E-05,226262.5272,3227250.081
11502,23961,10.8389997,5030,-1.516345156,0.242571508,9.17E-05,227262.5272,3227250.081
11503,23962,10.632,5022,-1.526324706,0.23181818,9.30E-05,228262.5272,3227250.081
11504,23963,11.5499001,5009,-1.482072322,0.214344023,9.52E-05,229262.5272,3227250.081
11505,23964,12.6850996,5003,-1.427343834,0.206279027,9.61E-05,230262.5272,3227250.081
11506,23965,12.6894999,4991,-1.427131694,0.190149035,9.81E-05,231262.5272,3227250.081
11507,23966,14.6260004,4958,-1.333772118,0.145791558,0.0001036,232262.5272,3227250.081
11508,23967,17.4202995,4963,-1.199057679,0.152512387,0.000102764,233262.5272,3227250.081
11509,23968,16.0086002,5003,-1.267116349,0.206279027,9.61E-05,234262.5272,3227250.081
11510,23969,15.6493998,4983,-1.284433564,0.179395707,9.94E-05,235262.5272,3227250.081
11511,23970,16.7721004,5009,-1.230307654,0.214344023,9.52E-05,236262.5272,3227250.081
11512,23971,21.1996994,5186,-1.016851079,0.452261401,6.80E-05,237262.5272,3227250.081
11513,23972,23.3710003,5243,-0.912171669,0.528878862,6.02E-05,238262.5272,3227250.081
11514,23973,20.7506008,5050,-1.038502328,0.269454828,8.85E-05,239262.5272,3227250.081
11515,23974,22.9430008,5100,-0.93280572,0.336663127,8.07E-05,240262.5272,3227250.081
11516,23975,24.4172993,5290,-0.861729115,0.592054663,5.41E-05,241262.5272,3227250.081
11517,23976,21.6016998,5412,-0.997470456,0.756042912,4.03E-05,242262.5272,3227250.081
11518,23977,19.3838005,5425,-1.104396397,0.77351707,3.90E-05,243262.5272,3227250.081
11519,23978,25.2712002,5268,-0.820562161,0.562483011,5.69E-05,244262.5272,3227250.081
11520,23979,26.3103008,5009,-0.770466646,0.214344023,9.52E-05,245262.5272,3227250.081
11521,23980,17.1432991,4764,-1.212411995,-0.114976643,0.000136366,246262.5272,3227250.081
11522,23981,12.8648996,4710,-1.418675594,-0.187561605,0.000145202,247262.5272,3227250.081
11523,23982,13.6583004,4722,-1.380425378,-0.171431614,0.000143264,248262.5272,3227250.081
11524,23983,15.7950001,4739,-1.277414107,-0.148580792,0.000140492,249262.5272,3227250.081
11525,24101,33.0839996,5186,-0.443903525,0.452261401,6.80E-05,146262.5272,3228250.081
11526,24102,26.8619003,5209,-0.743873781,0.483177219,6.48E-05,147262.5272,3228250.081
11527,24103,31.5576,4909,-0.517491949,0.079927425,0.000111857,148262.5272,3228250.081
11528,24104,34.0643997,4888,-0.396637987,0.051699939,0.000115421,149262.5272,3228250.081
11529,24105,30.9281006,4837,-0.547840403,-0.016852526,0.000124087,150262.5272,3228250.081
11530,24106,30.2479992,4899,-0.580628403,0.066485765,0.000113553,151262.5272,3228250.081
11531,24107,32.7123985,5083,-0.461818584,0.313812305,8.33E-05,152262.5272,3228250.081
11532,24108,35.9457016,5104,-0.305939561,0.342039791,8.01E-05,153262.5272,3228250.081
11533,24109,34.2798996,4808,-0.386248638,-0.055833339,0.000128995,154262.5272,3228250.081
11534,24110,35.803299,4861,-0.312804856,0.015407457,0.00012001,155262.5272,3228250.081
11535,24111,38.3078995,5204,-0.192056919,0.476456389,6.54E-05,156262.5272,3228250.081
11536,24112,45.1357002,5379,0.137114479,0.711685435,4.38E-05,157262.5272,3228250.081
11537,24113,51.5891991,5080,0.448240616,0.309779807,8.38E-05,158262.5272,3228250.081
11538,24114,44.9779015,4858,0.129506932,0.01137496,0.00012052,159262.5272,3228250.081
11539,24115,36.2905006,5178,-0.289316644,0.441508073,6.91E-05,160262.5272,3228250.081
11540,24116,34.289299,5600,-0.385795489,1.008746117,2.41E-05,161262.5272,3228250.081
11541,24117,32.7109985,5434,-0.461886079,0.785614564,3.81E-05,162262.5272,3228250.081
11542,24118,33.5331001,5431,-0.422252184,0.781582066,3.84E-05,163262.5272,3228250.081
11543,24119,38.8264999,5593,-0.167054956,0.999336955,2.46E-05,164262.5272,3228250.081
11544,24120,33.0253983,5242,-0.44672872,0.527534696,6.03E-05,165262.5272,3228250.081
11545,24121,27.7537994,5243,-0.700874917,0.528878862,6.02E-05,166262.5272,3228250.081
11546,24122,35.969799,5535,-0.304777814,0.921375328,2.90E-05,167262.5272,3228250.081
11547,24123,41.4818001,5635,-0.039041718,1.055791926,2.17E-05,168262.5272,3228250.081
11548,24124,32.4557991,5672,-0.474189359,1.105526067,1.94E-05,169262.5272,3228250.081
11549,24125,22.8474007,5306,-0.937414645,0.613561319,5.22E-05,170262.5272,3228250.081
11550,24126,22.5069008,5289,-0.953830301,0.590710497,5.43E-05,171262.5272,3228250.081
11551,24127,22.8202,5346,-0.938726003,0.667327958,4.75E-05,172262.5272,3228250.081
11552,24128,21.5562992,5391,-0.99965924,0.727815427,4.25E-05,173262.5272,3228250.081
11553,24129,19.9216003,5464,-1.078468822,0.825939543,3.52E-05,174262.5272,3228250.081
11554,24130,23.2733994,5593,-0.916877053,0.999336955,2.46E-05,175262.5272,3228250.081
11555,24131,30.1331005,5776,-0.586167722,1.245319329,1.39E-05,176262.5272,3228250.081
11556,24132,22.7940006,5977,-0.939989088,1.515496691,6.90E-06,177262.5272,3228250.081
11557,24133,18.2063007,5921,-1.161164201,1.440223396,8.46E-06,178262.5272,3228250.081
11558,24134,18.4025002,5920,-1.151705333,1.43887923,8.49E-06,179262.5272,3228250.081
11559,24135,32.0979996,5916,-0.491439036,1.433502566,8.62E-06,180262.5272,3228250.081
11560,24136,37.2322998,5853,-0.243912073,1.34882011,1.07E-05,181262.5272,3228250.081
11561,24139,32.837101,5949,-0.455806619,1.477860044,7.65E-06,184262.5272,3228250.081
11562,24141,34.4957008,5981,-0.375844764,1.520873355,6.80E-06,186262.5272,3228250.081
11563,24142,39.3446007,6000,-0.142077079,1.546412509,6.33E-06,187262.5272,3228250.081
11564,24143,32.3075981,5810,-0.481334197,1.291020973,1.24E-05,188262.5272,3228250.081
11565,24144,33.0355988,5718,-0.44623695,1.167357702,1.68E-05,189262.5272,3228250.081
11566,24145,36.9903984,5881,-0.25557425,1.386456757,9.75E-06,190262.5272,3228250.081
11567,24146,41.3768997,5720,-0.044099014,1.170046034,1.67E-05,191262.5272,3228250.081
11568,24147,45.2154999,5421,0.140961659,0.768140406,3.94E-05,192262.5272,3228250.081
11569,24148,47.8133011,5091,0.266202845,0.324565633,8.21E-05,193262.5272,3228250.081
11570,24149,53.9491997,4970,0.562017326,0.161921549,0.000101596,194262.5272,3228250.081
11571,24150,55.8708,5074,0.654658556,0.301714811,8.47E-05,195262.5272,3228250.081
11572,24151,48.6702003,4504,0.307514347,-0.464459797,0.00017465,196262.5272,3228250.081
11573,24152,32.2729988,4368,-0.483002245,-0.647266371,0.000188119,197262.5272,3228250.081
11574,24153,26.6541004,4233,-0.75389191,-0.828728778,0.000195069,198262.5272,3228250.081
11575,24154,24.3626003,4241,-0.864366179,-0.81797545,0.000194853,199262.5272,3228250.081
11576,24155,23.1861,4071,-0.921085797,-1.046483667,0.000193956,200262.5272,3228250.081
11577,24156,25.7474003,3991,-0.797604337,-1.154016945,0.000189612,201262.5272,3228250.081
11578,24157,23.8876991,3882,-0.887261383,-1.300531037,0.000180013,202262.5272,3228250.081
11579,24158,21.0445995,3944,-1.024328516,-1.217192746,0.000185966,203262.5272,3228250.081
11580,24159,25.0093002,3990,-0.83318848,-1.155361111,0.000189543,204262.5272,3228250.081
11581,24160,33.3885002,3924,-0.429223412,-1.244076066,0.000184183,205262.5272,3228250.081
11582,24161,34.9600983,4172,-0.353455948,-0.910722903,0.000195881,206262.5272,3228250.081
11583,24162,47.2658997,4084,0.239812373,-1.029009509,0.00019443,207262.5272,3228250.081
11584,24163,52.6296005,3620,0.498398844,-1.652702524,0.000143829,208262.5272,3228250.081
11585,24164,40.3941002,4112,-0.091480228,-0.991372862,0.000195226,209262.5272,3228250.081
11586,24165,34.4933014,4287,-0.37596044,-0.756143815,0.000193122,210262.5272,3228250.081
11587,24166,32.4464989,4348,-0.474637726,-0.67414969,0.000189578,211262.5272,3228250.081
11588,24167,32.6363983,4274,-0.465482589,-0.773617973,0.000193695,212262.5272,3228250.081
11589,24168,43.9219017,4010,0.078596698,-1.128477791,0.000190861,213262.5272,3228250.081
11590,24169,42.6324997,4085,0.016434037,-1.027665343,0.000194464,214262.5272,3228250.081
11591,24170,35.9161987,4374,-0.30736191,-0.639201375,0.000187653,215262.5272,3228250.081
11592,24171,38.3265991,4407,-0.191155403,-0.594843897,0.000184868,216262.5272,3228250.081
11593,24172,37.1083984,4502,-0.249885416,-0.467148129,0.000174889,217262.5272,3228250.081
11594,24173,36.4883995,4653,-0.279775847,-0.264179066,0.000154149,218262.5272,3228250.081
11595,24174,41.1749001,4400,-0.053837507,-0.604253059,0.00018549,219262.5272,3228250.081
11596,24175,37.0098,4780,-0.25463889,-0.093469987,0.0001337,220262.5272,3228250.081
11597,24176,24.2859001,4959,-0.86806393,0.147135724,0.000103433,221262.5272,3228250.081
11598,24177,23.8701992,5026,-0.888105061,0.237194844,9.24E-05,222262.5272,3228250.081
11599,24178,29.6686993,5137,-0.608556716,0.386397268,7.51E-05,223262.5272,3228250.081
11600,24179,35.7439995,5453,-0.315663712,0.811153718,3.62E-05,224262.5272,3228250.081
11601,24180,30.5116005,5459,-0.567920063,0.819218714,3.57E-05,225262.5272,3228250.081
11602,24181,19.0195999,5155,-1.121954674,0.410592256,7.24E-05,226262.5272,3228250.081
11603,24182,12.3743,5072,-1.442327625,0.299026479,8.50E-05,227262.5272,3228250.081
11604,24183,10.9796,5036,-1.509566751,0.250636504,9.08E-05,228262.5272,3228250.081
11605,24184,10.4881001,5007,-1.533262186,0.211655691,9.55E-05,229262.5272,3228250.081
11606,24185,11.7739,4998,-1.471273184,0.199558197,9.70E-05,230262.5272,3228250.081
11607,24186,13.3797998,4966,-1.39385202,0.156544885,0.000102263,231262.5272,3228250.081
11608,24187,14.5214996,5011,-1.338810149,0.217032354,9.48E-05,232262.5272,3228250.081
11609,24188,15.5902004,5019,-1.287287595,0.227785682,9.35E-05,233262.5272,3228250.081
11610,24189,15.5347996,5054,-1.289958492,0.274831492,8.79E-05,234262.5272,3228250.081
11611,24190,16.7481995,5057,-1.231459928,0.27886399,8.74E-05,235262.5272,3228250.081
11612,24191,16.3960991,5121,-1.248434849,0.364890612,7.75E-05,236262.5272,3228250.081
11613,24192,21.7495995,5204,-0.990340144,0.476456389,6.54E-05,237262.5272,3228250.081
11614,24193,21.5641994,5258,-0.999278367,0.549041352,5.82E-05,238262.5272,3228250.081
11615,24194,21.5676003,5167,-0.999114408,0.426722247,7.07E-05,239262.5272,3228250.081
11616,24195,24.4214993,5278,-0.861526631,0.575924671,5.56E-05,240262.5272,3228250.081
11617,24196,24.7577,5491,-0.845318241,0.862232025,3.27E-05,241262.5272,3228250.081
11618,24197,26.1341991,5500,-0.778956589,0.874329519,3.20E-05,242262.5272,3228250.081
11619,24198,29.1457005,5285,-0.633770728,0.585333833,5.48E-05,243262.5272,3228250.081
11620,24199,28.4918003,5071,-0.665295556,0.297682313,8.52E-05,244262.5272,3228250.081
11621,24200,21.0060997,4840,-1.026184609,-0.012820028,0.000123578,245262.5272,3228250.081
11622,24201,13.7424002,4697,-1.376370888,-0.205035763,0.000147282,246262.5272,3228250.081
11623,24202,11.7814999,4705,-1.47090679,-0.194282435,0.000146005,247262.5272,3228250.081
11624,24203,16.7080002,4700,-1.233397954,-0.201003265,0.000146804,248262.5272,3228250.081
11625,24322,28.7679005,5255,-0.651984639,0.545008854,5.86E-05,146262.5272,3229250.081
11626,24323,29.4214993,5176,-0.620474341,0.438819741,6.94E-05,147262.5272,3229250.081
11627,24324,32.1624985,4895,-0.488329515,0.061109101,0.000114232,148262.5272,3229250.081
