FID,D,x,y
7193,6.29E-06,230262.5272,3191250.081
7194,2.37E-05,231262.5272,3191250.081
7195,9.63E-05,232262.5272,3191250.081
7196,0.000162703,233262.5272,3191250.081
7197,0.00014488,234262.5272,3191250.081
7198,0.00011933,235262.5272,3191250.081
7199,9.48E-05,236262.5272,3191250.081
7200,9.98E-05,237262.5272,3191250.081
7201,6.22E-05,238262.5272,3191250.081
7202,3.02E-05,239262.5272,3191250.081
7203,3.59E-05,240262.5272,3191250.081
7204,7.40E-06,241262.5272,3191250.081
7205,4.43E-05,242262.5272,3191250.081
7206,6.48E-05,243262.5272,3191250.081
7207,3.90E-05,244262.5272,3191250.081
7208,1.47E-05,245262.5272,3191250.081
7209,9.35E-06,247262.5272,3191250.081
7210,7.35E-06,248262.5272,3191250.081
7211,6.62E-06,252262.5272,3191250.081
7212,2.85E-05,253262.5272,3191250.081
7213,1.33E-05,254262.5272,3191250.081
7214,1.34E-05,256262.5272,3191250.081
7215,2.11E-05,257262.5272,3191250.081
7216,8.52E-06,258262.5272,3191250.081
7217,1.50E-05,259262.5272,3191250.081
7218,4.27E-05,260262.5272,3191250.081
7219,6.87E-05,261262.5272,3191250.081
7220,7.07E-05,262262.5272,3191250.081
7221,6.43E-05,263262.5272,3191250.081
7222,8.44E-05,264262.5272,3191250.081
7223,0.000112705,265262.5272,3191250.081
7224,0.000122219,266262.5272,3191250.081
7225,0.00012137,267262.5272,3191250.081
7226,0.000155365,268262.5272,3191250.081
7227,0.000163831,269262.5272,3191250.081
7228,0.00012018,270262.5272,3191250.081
7229,7.16E-05,271262.5272,3191250.081
7230,4.07E-05,272262.5272,3191250.081
7231,6.00E-05,273262.5272,3191250.081
7232,1.71E-05,274262.5272,3191250.081
7233,1.77E-05,275262.5272,3191250.081
7234,4.53E-05,276262.5272,3191250.081
7235,7.40E-05,277262.5272,3191250.081
7236,0.000110333,278262.5272,3191250.081
7237,0.000131185,279262.5272,3191250.081
7238,0.000113553,280262.5272,3191250.081
7239,5.64E-05,281262.5272,3191250.081
7240,3.98E-05,282262.5272,3191250.081
7241,5.65E-05,283262.5272,3191250.081
7242,1.14E-05,284262.5272,3191250.081
7243,6.61E-05,285262.5272,3191250.081
7244,2.04E-05,286262.5272,3191250.081
7245,1.53E-05,287262.5272,3191250.081
7246,3.14E-05,288262.5272,3191250.081
7247,3.60E-05,289262.5272,3191250.081
7248,3.55E-05,290262.5272,3191250.081
7249,5.73E-05,291262.5272,3191250.081
7250,8.19E-05,292262.5272,3191250.081
7251,8.57E-05,293262.5272,3191250.081
7252,7.61E-05,294262.5272,3191250.081
7253,0.000103935,295262.5272,3191250.081
7254,0.000123408,296262.5272,3191250.081
7255,0.000132192,297262.5272,3191250.081
7256,0.000127813,298262.5272,3191250.081
7257,0.000113553,299262.5272,3191250.081
7258,0.000107294,300262.5272,3191250.081
7259,0.000104605,301262.5272,3191250.081
7260,7.90E-05,302262.5272,3191250.081
7261,9.09E-05,303262.5272,3191250.081
7262,7.32E-05,304262.5272,3191250.081
7263,3.74E-05,305262.5272,3191250.081
7264,4.53E-05,306262.5272,3191250.081
7265,4.49E-05,307262.5272,3191250.081
7266,5.99E-05,308262.5272,3191250.081
7267,6.12E-05,309262.5272,3191250.081
7268,5.59E-05,310262.5272,3191250.081
7269,5.99E-05,311262.5272,3191250.081
7270,5.99E-05,312262.5272,3191250.081
7271,6.91E-05,313262.5272,3191250.081
7272,8.88E-05,314262.5272,3191250.081
7273,9.68E-05,315262.5272,3191250.081
7274,0.000135035,316262.5272,3191250.081
7275,0.000124426,317262.5272,3191250.081
7276,0.000114232,318262.5272,3191250.081
7277,0.000154149,151262.5272,3192250.081
7278,0.000147123,152262.5272,3192250.081
7279,0.000107631,153262.5272,3192250.081
7280,4.97E-05,154262.5272,3192250.081
7281,4.24E-05,155262.5272,3192250.081
7282,1.52E-05,156262.5272,3192250.081
7283,1.41E-05,157262.5272,3192250.081
7284,2.20E-05,158262.5272,3192250.081
7285,2.69E-05,159262.5272,3192250.081
7286,1.98E-05,160262.5272,3192250.081
7287,2.62E-05,161262.5272,3192250.081
7288,2.98E-05,162262.5272,3192250.081
7289,2.98E-05,163262.5272,3192250.081
7290,4.69E-05,164262.5272,3192250.081
7291,6.88E-05,165262.5272,3192250.081
7292,0.000111349,166262.5272,3192250.081
7293,8.35E-05,167262.5272,3192250.081
7294,2.64E-05,168262.5272,3192250.081
7295,1.90E-05,169262.5272,3192250.081
7296,2.08E-05,170262.5272,3192250.081
7297,7.46E-05,171262.5272,3192250.081
7298,0.000125274,172262.5272,3192250.081
7299,0.000113892,173262.5272,3192250.081
7300,0.000178226,174262.5272,3192250.081
7301,0.000180643,175262.5272,3192250.081
7302,0.000133279,176262.5272,3192250.081
7303,0.000180746,177262.5272,3192250.081
7304,0.000192248,178262.5272,3192250.081
7305,0.000195367,179262.5272,3192250.081
7306,0.000165701,180262.5272,3192250.081
7307,9.49E-05,181262.5272,3192250.081
7308,6.79E-05,182262.5272,3192250.081
7309,4.53E-05,183262.5272,3192250.081
7310,3.57E-05,184262.5272,3192250.081
7311,3.11E-05,185262.5272,3192250.081
7312,4.92E-05,186262.5272,3192250.081
7313,0.000115673,187262.5272,3192250.081
7314,0.000148628,188262.5272,3192250.081
7315,0.000125187,189262.5272,3192250.081
7316,0.000100346,190262.5272,3192250.081
7317,9.67E-05,191262.5272,3192250.081
7318,0.000103012,192262.5272,3192250.081
7319,0.000131266,193262.5272,3192250.081
7320,0.000147041,194262.5272,3192250.081
7321,0.000186724,195262.5272,3192250.081
7322,0.00017653,196262.5272,3192250.081
7323,0.000153076,197262.5272,3192250.081
7324,0.00015687,198262.5272,3192250.081
7325,0.0001362,199262.5272,3192250.081
7326,7.30E-05,200262.5272,3192250.081
7327,7.76E-06,201262.5272,3192250.081
7328,1.51E-05,202262.5272,3192250.081
7329,1.90E-05,203262.5272,3192250.081
7330,1.81E-05,204262.5272,3192250.081
7331,1.02E-05,205262.5272,3192250.081
7332,1.61E-05,206262.5272,3192250.081
7333,3.16E-05,207262.5272,3192250.081
7334,2.71E-05,208262.5272,3192250.081
7335,2.06E-05,209262.5272,3192250.081
7336,3.25E-05,210262.5272,3192250.081
7337,3.96E-05,211262.5272,3192250.081
7338,3.33E-05,212262.5272,3192250.081
7339,5.36E-05,213262.5272,3192250.081
7340,6.35E-05,214262.5272,3192250.081
7341,7.67E-05,215262.5272,3192250.081
7342,9.24E-05,216262.5272,3192250.081
7343,6.97E-05,217262.5272,3192250.081
7344,1.91E-05,218262.5272,3192250.081
7345,2.56E-05,219262.5272,3192250.081
7346,1.37E-05,220262.5272,3192250.081
7347,2.84E-05,221262.5272,3192250.081
7348,1.73E-05,222262.5272,3192250.081
7349,1.86E-05,223262.5272,3192250.081
7350,1.08E-05,224262.5272,3192250.081
7351,1.19E-05,225262.5272,3192250.081
7352,2.28E-05,226262.5272,3192250.081
7353,4.42E-05,227262.5272,3192250.081
7354,2.29E-05,228262.5272,3192250.081
7355,1.78E-05,229262.5272,3192250.081
7356,2.30E-05,230262.5272,3192250.081
7357,4.67E-05,231262.5272,3192250.081
7358,0.000108475,232262.5272,3192250.081
7359,0.000149182,233262.5272,3192250.081
7360,0.000130007,234262.5272,3192250.081
7361,8.60E-05,235262.5272,3192250.081
7362,6.15E-05,236262.5272,3192250.081
7363,3.74E-05,237262.5272,3192250.081
7364,5.63E-05,238262.5272,3192250.081
7365,3.00E-05,239262.5272,3192250.081
7366,2.61E-05,240262.5272,3192250.081
7367,1.35E-05,241262.5272,3192250.081
7368,3.34E-05,242262.5272,3192250.081
7369,7.70E-06,243262.5272,3192250.081
7370,3.87E-05,244262.5272,3192250.081
7371,2.13E-05,245262.5272,3192250.081
7372,6.93E-06,249262.5272,3192250.081
7373,7.96E-06,252262.5272,3192250.081
7374,3.84E-05,253262.5272,3192250.081
7375,1.26E-05,254262.5272,3192250.081
7376,1.37E-05,256262.5272,3192250.081
7377,1.24E-05,257262.5272,3192250.081
7378,2.24E-05,260262.5272,3192250.081
7379,5.10E-05,261262.5272,3192250.081
7380,5.30E-05,262262.5272,3192250.081
7381,8.35E-05,263262.5272,3192250.081
7382,0.000107463,264262.5272,3192250.081
7383,0.00012018,265262.5272,3192250.081
7384,5.91E-05,266262.5272,3192250.081
7385,9.50E-05,267262.5272,3192250.081
7386,0.000164529,268262.5272,3192250.081
7387,0.000170938,269262.5272,3192250.081
7388,0.000126291,270262.5272,3192250.081
7389,5.64E-05,271262.5272,3192250.081
7390,8.36E-05,272262.5272,3192250.081
7391,2.94E-05,273262.5272,3192250.081
7392,1.29E-05,274262.5272,3192250.081
7393,4.26E-05,275262.5272,3192250.081
7394,5.59E-05,276262.5272,3192250.081
7395,7.88E-05,277262.5272,3192250.081
7396,9.93E-05,278262.5272,3192250.081
7397,0.000131017,279262.5272,3192250.081
7398,5.65E-05,280262.5272,3192250.081
7399,4.00E-05,281262.5272,3192250.081
7400,3.67E-05,282262.5272,3192250.081
7401,2.17E-05,284262.5272,3192250.081
7402,3.77E-05,285262.5272,3192250.081
7403,2.60E-05,286262.5272,3192250.081
7404,4.35E-05,287262.5272,3192250.081
7405,3.58E-05,288262.5272,3192250.081
7406,4.51E-05,289262.5272,3192250.081
7407,5.85E-05,290262.5272,3192250.081
7408,6.49E-05,291262.5272,3192250.081
7409,4.46E-05,292262.5272,3192250.081
7410,6.19E-05,293262.5272,3192250.081
7411,6.22E-05,294262.5272,3192250.081
7412,7.10E-05,295262.5272,3192250.081
7413,7.61E-05,296262.5272,3192250.081
7414,7.52E-05,297262.5272,3192250.081
7415,7.96E-05,298262.5272,3192250.081
7416,7.49E-05,299262.5272,3192250.081
7417,6.61E-05,300262.5272,3192250.081
7418,4.35E-05,301262.5272,3192250.081
7419,4.24E-05,302262.5272,3192250.081
7420,3.50E-05,303262.5272,3192250.081
7421,3.47E-05,304262.5272,3192250.081
7422,3.74E-05,305262.5272,3192250.081
7423,5.60E-05,306262.5272,3192250.081
7424,5.05E-05,307262.5272,3192250.081
7425,6.19E-05,308262.5272,3192250.081
7426,5.29E-05,309262.5272,3192250.081
7427,5.22E-05,310262.5272,3192250.081
7428,8.84E-05,311262.5272,3192250.081
7429,5.25E-05,312262.5272,3192250.081
7430,7.60E-05,313262.5272,3192250.081
7431,6.23E-05,314262.5272,3192250.081
7432,6.98E-05,315262.5272,3192250.081
7433,9.34E-05,316262.5272,3192250.081
7434,0.000104773,317262.5272,3192250.081
7435,0.000192168,150262.5272,3193250.081
7436,0.000178226,151262.5272,3193250.081
7437,8.52E-05,152262.5272,3193250.081
7438,5.20E-05,153262.5272,3193250.081
7439,5.08E-05,154262.5272,3193250.081
7440,3.72E-05,155262.5272,3193250.081
7441,8.28E-06,156262.5272,3193250.081
7442,1.50E-05,157262.5272,3193250.081
7443,9.22E-06,158262.5272,3193250.081
7444,2.01E-05,159262.5272,3193250.081
7445,6.48E-06,160262.5272,3193250.081
7446,1.96E-05,161262.5272,3193250.081
7447,1.25E-05,162262.5272,3193250.081
7448,1.50E-05,163262.5272,3193250.081
7449,2.63E-05,164262.5272,3193250.081
7450,5.96E-05,165262.5272,3193250.081
7451,0.00011678,166262.5272,3193250.081
7452,7.58E-05,167262.5272,3193250.081
7453,4.25E-05,168262.5272,3193250.081
7454,4.29E-05,169262.5272,3193250.081
7455,3.82E-05,170262.5272,3193250.081
7456,3.18E-05,171262.5272,3193250.081
7457,6.03E-05,172262.5272,3193250.081
7458,0.000126121,173262.5272,3193250.081
7459,0.000190893,174262.5272,3193250.081
7460,0.000162488,175262.5272,3193250.081
7461,0.000186137,176262.5272,3193250.081
7462,0.00019298,177262.5272,3193250.081
7463,0.00018212,178262.5272,3193250.081
7464,0.000176989,179262.5272,3193250.081
7465,0.000174228,180262.5272,3193250.081
7466,8.91E-05,181262.5272,3193250.081
7467,7.10E-05,182262.5272,3193250.081
7468,5.85E-05,183262.5272,3193250.081
7469,5.09E-05,184262.5272,3193250.081
7470,3.13E-05,185262.5272,3193250.081
7471,4.37E-05,186262.5272,3193250.081
7472,6.83E-05,187262.5272,3193250.081
7473,7.61E-05,188262.5272,3193250.081
7474,7.05E-05,189262.5272,3193250.081
7475,9.59E-05,190262.5272,3193250.081
7476,9.65E-05,191262.5272,3193250.081
7477,0.000135782,192262.5272,3193250.081
7478,0.000147359,193262.5272,3193250.081
7479,0.000160912,194262.5272,3193250.081
7480,0.000173254,195262.5272,3193250.081
7481,0.00019549,196262.5272,3193250.081
7482,0.000194362,197262.5272,3193250.081
7483,0.00018212,198262.5272,3193250.081
7484,0.000140656,199262.5272,3193250.081
7485,0.000108137,200262.5272,3193250.081
7486,2.06E-05,201262.5272,3193250.081
7487,1.14E-05,202262.5272,3193250.081
7488,6.87E-06,203262.5272,3193250.081
7489,1.73E-05,204262.5272,3193250.081
7490,1.13E-05,205262.5272,3193250.081
7491,9.55E-06,206262.5272,3193250.081
7492,3.57E-05,207262.5272,3193250.081
7493,5.54E-05,208262.5272,3193250.081
7494,2.32E-05,209262.5272,3193250.081
7495,4.17E-05,210262.5272,3193250.081
7496,4.87E-05,211262.5272,3193250.081
7497,1.86E-05,212262.5272,3193250.081
7498,1.99E-05,213262.5272,3193250.081
7499,2.12E-05,214262.5272,3193250.081
7500,3.60E-05,215262.5272,3193250.081
7501,5.17E-05,216262.5272,3193250.081
7502,8.49E-05,217262.5272,3193250.081
7503,5.11E-05,218262.5272,3193250.081
7504,3.79E-05,219262.5272,3193250.081
7505,3.49E-05,220262.5272,3193250.081
7506,1.71E-05,221262.5272,3193250.081
7507,9.65E-06,224262.5272,3193250.081
7508,3.08E-05,225262.5272,3193250.081
7509,3.14E-05,226262.5272,3193250.081
7510,2.60E-05,227262.5272,3193250.081
7511,2.22E-05,228262.5272,3193250.081
7512,2.03E-05,229262.5272,3193250.081
7513,5.01E-05,230262.5272,3193250.081
7514,8.80E-05,231262.5272,3193250.081
7515,0.000102597,232262.5272,3193250.081
7516,0.000146485,233262.5272,3193250.081
7517,0.000112535,234262.5272,3193250.081
7518,5.59E-05,235262.5272,3193250.081
7519,2.73E-05,236262.5272,3193250.081
7520,2.51E-05,238262.5272,3193250.081
7521,1.45E-05,239262.5272,3193250.081
7522,1.52E-05,240262.5272,3193250.081
7523,2.47E-05,242262.5272,3193250.081
7524,1.53E-05,243262.5272,3193250.081
7525,1.53E-05,244262.5272,3193250.081
7526,1.78E-05,245262.5272,3193250.081
7527,1.02E-05,248262.5272,3193250.081
7528,1.25E-05,249262.5272,3193250.081
7529,1.65E-05,250262.5272,3193250.081
7530,1.81E-05,251262.5272,3193250.081
7531,2.56E-05,252262.5272,3193250.081
7532,4.38E-05,253262.5272,3193250.081
7533,1.55E-05,254262.5272,3193250.081
7534,1.10E-05,255262.5272,3193250.081
7535,1.70E-05,256262.5272,3193250.081
7536,2.23E-05,257262.5272,3193250.081
7537,1.37E-05,258262.5272,3193250.081
7538,7.11E-06,259262.5272,3193250.081
7539,2.44E-05,260262.5272,3193250.081
7540,3.68E-05,261262.5272,3193250.081
7541,4.75E-05,262262.5272,3193250.081
7542,8.32E-05,263262.5272,3193250.081
7543,6.73E-05,264262.5272,3193250.081
7544,7.81E-05,265262.5272,3193250.081
7545,5.43E-05,266262.5272,3193250.081
7546,0.000101263,267262.5272,3193250.081
7547,0.00015672,268262.5272,3193250.081
7548,0.000129333,269262.5272,3193250.081
7549,0.000155062,270262.5272,3193250.081
7550,0.00011865,271262.5272,3193250.081
7551,0.000110672,272262.5272,3193250.081
7552,6.24E-05,273262.5272,3193250.081
7553,1.57E-05,274262.5272,3193250.081
7554,1.19E-05,275262.5272,3193250.081
7555,1.52E-05,276262.5272,3193250.081
7556,3.36E-05,277262.5272,3193250.081
7557,4.59E-05,278262.5272,3193250.081
7558,8.85E-05,279262.5272,3193250.081
7559,0.000129501,280262.5272,3193250.081
7560,7.36E-05,281262.5272,3193250.081
7561,3.44E-05,282262.5272,3193250.081
7562,2.88E-05,283262.5272,3193250.081
7563,7.35E-06,284262.5272,3193250.081
7564,2.81E-05,285262.5272,3193250.081
7565,3.49E-05,286262.5272,3193250.081
7566,3.95E-05,287262.5272,3193250.081
7567,4.78E-05,288262.5272,3193250.081
7568,5.78E-05,289262.5272,3193250.081
7569,6.27E-05,290262.5272,3193250.081
7570,6.31E-05,291262.5272,3193250.081
7571,3.35E-05,292262.5272,3193250.081
7572,3.29E-05,293262.5272,3193250.081
7573,3.44E-05,294262.5272,3193250.081
7574,3.79E-05,295262.5272,3193250.081
7575,4.10E-05,296262.5272,3193250.081
7576,4.62E-05,297262.5272,3193250.081
7577,5.64E-05,298262.5272,3193250.081
7578,3.84E-05,299262.5272,3193250.081
7579,3.82E-05,300262.5272,3193250.081
7580,3.83E-05,301262.5272,3193250.081
7581,3.07E-05,302262.5272,3193250.081
7582,3.39E-05,303262.5272,3193250.081
7583,5.50E-05,304262.5272,3193250.081
7584,5.34E-05,305262.5272,3193250.081
7585,4.27E-05,306262.5272,3193250.081
7586,7.60E-05,307262.5272,3193250.081
7587,7.76E-05,308262.5272,3193250.081
7588,7.42E-05,309262.5272,3193250.081
7589,3.49E-05,310262.5272,3193250.081
7590,0.000103265,311262.5272,3193250.081
7591,7.73E-05,312262.5272,3193250.081
7592,7.73E-05,313262.5272,3193250.081
7593,6.48E-05,314262.5272,3193250.081
7594,9.21E-05,315262.5272,3193250.081
7595,0.000139672,150262.5272,3194250.081
7596,0.000124596,151262.5272,3194250.081
7597,0.000145684,152262.5272,3194250.081
7598,0.000112196,153262.5272,3194250.081
7599,5.44E-05,154262.5272,3194250.081
7600,3.51E-05,155262.5272,3194250.081
7601,2.00E-05,156262.5272,3194250.081
7602,1.11E-05,157262.5272,3194250.081
7603,1.02E-05,159262.5272,3194250.081
7604,6.43E-06,160262.5272,3194250.081
7605,1.33E-05,163262.5272,3194250.081
7606,2.20E-05,164262.5272,3194250.081
7607,5.14E-05,165262.5272,3194250.081
7608,0.000113213,166262.5272,3194250.081
7609,0.000109488,167262.5272,3194250.081
7610,6.15E-05,168262.5272,3194250.081
7611,3.13E-05,169262.5272,3194250.081
7612,2.73E-05,170262.5272,3194250.081
7613,2.51E-05,171262.5272,3194250.081
7614,0.000101596,172262.5272,3194250.081
7615,0.000192275,173262.5272,3194250.081
7616,0.00019585,174262.5272,3194250.081
7617,0.000189403,175262.5272,3194250.081
7618,0.000192248,176262.5272,3194250.081
7619,0.000164807,177262.5272,3194250.081
7620,0.000114571,178262.5272,3194250.081
7621,0.000175599,179262.5272,3194250.081
7622,0.00017693,180262.5272,3194250.081
7623,0.000158871,181262.5272,3194250.081
7624,0.000113296,182262.5272,3194250.081
7625,0.000117203,183262.5272,3194250.081
7626,0.000139093,184262.5272,3194250.081
7627,7.06E-05,185262.5272,3194250.081
7628,3.37E-05,186262.5272,3194250.081
7629,5.53E-05,187262.5272,3194250.081
7630,7.95E-05,188262.5272,3194250.081
7631,9.20E-05,189262.5272,3194250.081
7632,0.000114314,190262.5272,3194250.081
7633,0.000143505,191262.5272,3194250.081
7634,0.000158871,192262.5272,3194250.081
7635,0.000173743,193262.5272,3194250.081
7636,0.000186641,194262.5272,3194250.081
7637,0.000194991,195262.5272,3194250.081
7638,0.000182808,196262.5272,3194250.081
7639,0.000190055,197262.5272,3194250.081
7640,0.000137693,198262.5272,3194250.081
7641,7.72E-05,199262.5272,3194250.081
7642,5.91E-05,200262.5272,3194250.081
7643,2.12E-05,201262.5272,3194250.081
7644,1.45E-05,202262.5272,3194250.081
7645,1.33E-05,203262.5272,3194250.081
7646,2.70E-05,204262.5272,3194250.081
7647,1.78E-05,205262.5272,3194250.081
7648,3.03E-05,206262.5272,3194250.081
7649,5.49E-05,207262.5272,3194250.081
7650,7.60E-05,208262.5272,3194250.081
7651,3.59E-05,209262.5272,3194250.081
7652,9.34E-05,210262.5272,3194250.081
7653,2.92E-05,211262.5272,3194250.081
7654,9.79E-06,212262.5272,3194250.081
7655,2.49E-05,213262.5272,3194250.081
7656,1.42E-05,214262.5272,3194250.081
7657,2.16E-05,215262.5272,3194250.081
7658,2.17E-05,216262.5272,3194250.081
7659,3.59E-05,217262.5272,3194250.081
7660,5.28E-05,218262.5272,3194250.081
7661,5.34E-05,219262.5272,3194250.081
7662,4.51E-05,220262.5272,3194250.081
7663,1.85E-05,221262.5272,3194250.081
7664,7.59E-06,223262.5272,3194250.081
7665,2.02E-05,224262.5272,3194250.081
7666,1.33E-05,225262.5272,3194250.081
7667,1.92E-05,226262.5272,3194250.081
7668,2.43E-05,227262.5272,3194250.081
7669,1.18E-05,228262.5272,3194250.081
7670,4.24E-05,229262.5272,3194250.081
7671,5.77E-05,230262.5272,3194250.081
7672,6.74E-05,231262.5272,3194250.081
7673,7.36E-05,232262.5272,3194250.081
7674,0.000141801,233262.5272,3194250.081
7675,6.07E-05,234262.5272,3194250.081
7676,2.79E-05,235262.5272,3194250.081
7677,8.71E-06,236262.5272,3194250.081
7678,1.87E-05,237262.5272,3194250.081
7679,1.73E-05,238262.5272,3194250.081
7680,9.96E-06,239262.5272,3194250.081
7681,8.96E-06,240262.5272,3194250.081
7682,1.14E-05,241262.5272,3194250.081
7683,1.65E-05,242262.5272,3194250.081
7684,1.70E-05,243262.5272,3194250.081
7685,1.15E-05,244262.5272,3194250.081
7686,9.72E-06,245262.5272,3194250.081
7687,7.11E-06,246262.5272,3194250.081
7688,7.48E-06,250262.5272,3194250.081
7689,1.35E-05,251262.5272,3194250.081
7690,1.53E-05,252262.5272,3194250.081
7691,4.58E-05,253262.5272,3194250.081
7692,2.27E-05,254262.5272,3194250.081
7693,3.37E-05,255262.5272,3194250.081
7694,2.95E-05,256262.5272,3194250.081
7695,1.49E-05,257262.5272,3194250.081
7696,1.42E-05,259262.5272,3194250.081
7697,2.67E-05,260262.5272,3194250.081
7698,1.39E-05,261262.5272,3194250.081
7699,5.24E-05,262262.5272,3194250.081
7700,7.03E-05,263262.5272,3194250.081
7701,3.42E-05,264262.5272,3194250.081
7702,5.83E-05,265262.5272,3194250.081
7703,0.00012069,266262.5272,3194250.081
7704,0.000108306,267262.5272,3194250.081
7705,0.000133198,268262.5272,3194250.081
7706,0.000108643,269262.5272,3194250.081
7707,7.92E-05,270262.5272,3194250.081
7708,0.000132528,271262.5272,3194250.081
7709,8.02E-05,272262.5272,3194250.081
7710,7.23E-05,273262.5272,3194250.081
7711,4.80E-05,274262.5272,3194250.081
7712,1.63E-05,275262.5272,3194250.081
7713,3.55E-05,276262.5272,3194250.081
7714,3.93E-05,277262.5272,3194250.081
7715,2.35E-05,278262.5272,3194250.081
7716,4.23E-05,279262.5272,3194250.081
7717,5.34E-05,280262.5272,3194250.081
7718,9.56E-05,281262.5272,3194250.081
7719,6.49E-05,282262.5272,3194250.081
7720,3.17E-05,283262.5272,3194250.081
7721,4.21E-05,284262.5272,3194250.081
7722,3.15E-05,285262.5272,3194250.081
7723,3.85E-05,286262.5272,3194250.081
7724,4.27E-05,287262.5272,3194250.081
7725,4.52E-05,288262.5272,3194250.081
7726,4.09E-05,289262.5272,3194250.081
7727,3.02E-05,290262.5272,3194250.081
7728,7.00E-05,291262.5272,3194250.081
7729,4.79E-05,292262.5272,3194250.081
7730,4.17E-05,293262.5272,3194250.081
7731,4.79E-05,294262.5272,3194250.081
7732,3.46E-05,295262.5272,3194250.081
7733,3.69E-05,296262.5272,3194250.081
7734,4.09E-05,297262.5272,3194250.081
7735,3.36E-05,298262.5272,3194250.081
7736,3.96E-05,299262.5272,3194250.081
7737,3.83E-05,300262.5272,3194250.081
7738,4.41E-05,301262.5272,3194250.081
7739,4.20E-05,302262.5272,3194250.081
7740,4.21E-05,303262.5272,3194250.081
7741,3.59E-05,304262.5272,3194250.081
7742,2.65E-05,305262.5272,3194250.081
7743,5.64E-05,306262.5272,3194250.081
7744,6.94E-05,307262.5272,3194250.081
7745,6.75E-05,308262.5272,3194250.081
7746,8.54E-05,309262.5272,3194250.081
7747,0.000100266,310262.5272,3194250.081
7748,9.60E-05,311262.5272,3194250.081
7749,0.000102931,312262.5272,3194250.081
7750,0.000114911,313262.5272,3194250.081
7751,0.000100764,150262.5272,3195250.081
7752,5.77E-05,151262.5272,3195250.081
7753,0.000106957,152262.5272,3195250.081
7754,0.0001078,153262.5272,3195250.081
7755,4.56E-05,154262.5272,3195250.081
7756,1.62E-05,155262.5272,3195250.081
7757,9.02E-06,156262.5272,3195250.081
7758,7.13E-06,157262.5272,3195250.081
7759,7.43E-06,160262.5272,3195250.081
7760,7.59E-06,161262.5272,3195250.081
7761,2.79E-05,162262.5272,3195250.081
7762,4.24E-05,163262.5272,3195250.081
7763,6.91E-05,164262.5272,3195250.081
7764,8.49E-05,165262.5272,3195250.081
7765,0.0001078,166262.5272,3195250.081
7766,0.000104102,167262.5272,3195250.081
7767,3.59E-05,168262.5272,3195250.081
7768,7.21E-06,169262.5272,3195250.081
7769,1.52E-05,171262.5272,3195250.081
7770,7.75E-05,172262.5272,3195250.081
7771,0.000160117,173262.5272,3195250.081
7772,0.000155365,174262.5272,3195250.081
7773,0.000191259,175262.5272,3195250.081
7774,0.000189921,176262.5272,3195250.081
7775,0.0001674,177262.5272,3195250.081
7776,9.84E-05,178262.5272,3195250.081
7777,0.000187335,179262.5272,3195250.081
7778,0.000193715,180262.5272,3195250.081
7779,0.000193503,181262.5272,3195250.081
7780,0.000162346,182262.5272,3195250.081
7781,0.000181363,183262.5272,3195250.081
7782,0.000113975,184262.5272,3195250.081
7783,6.17E-05,185262.5272,3195250.081
7784,3.17E-05,186262.5272,3195250.081
7785,5.35E-05,187262.5272,3195250.081
7786,8.83E-05,188262.5272,3195250.081
7787,0.000146722,189262.5272,3195250.081
7788,0.000152997,190262.5272,3195250.081
7789,0.000180538,191262.5272,3195250.081
7790,0.000182068,192262.5272,3195250.081
7791,0.000186724,193262.5272,3195250.081
7792,0.000194795,194262.5272,3195250.081
7793,0.000169648,195262.5272,3195250.081
7794,7.78E-05,196262.5272,3195250.081
7795,8.92E-05,197262.5272,3195250.081
7796,0.000110502,198262.5272,3195250.081
7797,9.04E-05,199262.5272,3195250.081
7798,6.83E-05,200262.5272,3195250.081
7799,4.22E-05,201262.5272,3195250.081
7800,1.86E-05,202262.5272,3195250.081
7801,1.31E-05,203262.5272,3195250.081
7802,4.05E-05,204262.5272,3195250.081
7803,2.30E-05,205262.5272,3195250.081
7804,1.64E-05,206262.5272,3195250.081
7805,2.28E-05,207262.5272,3195250.081
7806,9.19E-05,208262.5272,3195250.081
7807,0.000110841,209262.5272,3195250.081
7808,6.38E-05,210262.5272,3195250.081
7809,1.36E-05,211262.5272,3195250.081
7810,3.37E-05,212262.5272,3195250.081
7811,2.86E-05,213262.5272,3195250.081
7812,1.69E-05,214262.5272,3195250.081
7813,1.01E-05,215262.5272,3195250.081
7814,6.45E-06,216262.5272,3195250.081
7815,3.02E-05,217262.5272,3195250.081
7816,4.21E-05,218262.5272,3195250.081
7817,7.03E-06,219262.5272,3195250.081
7818,1.31E-05,220262.5272,3195250.081
7819,1.73E-05,221262.5272,3195250.081
7820,1.17E-05,222262.5272,3195250.081
7821,1.33E-05,224262.5272,3195250.081
7822,7.24E-06,227262.5272,3195250.081
7823,2.01E-05,228262.5272,3195250.081
7824,2.41E-05,229262.5272,3195250.081
7825,4.26E-05,230262.5272,3195250.081
7826,8.88E-05,231262.5272,3195250.081
7827,0.00012035,232262.5272,3195250.081
7828,5.59E-05,233262.5272,3195250.081
7829,7.40E-05,234262.5272,3195250.081
7830,4.03E-05,235262.5272,3195250.081
7831,4.58E-05,236262.5272,3195250.081
7832,3.90E-05,237262.5272,3195250.081
7833,3.25E-05,238262.5272,3195250.081
7834,2.40E-05,239262.5272,3195250.081
