"","x","y"
"3947",324262.5272,3136250.081
"3948",325262.5272,3136250.081
"3949",326262.5272,3136250.081
"3950",327262.5272,3136250.081
"3951",328262.5272,3136250.081
"3952",329262.5272,3136250.081
"3953",330262.5272,3136250.081
"3954",331262.5272,3136250.081
"3955",332262.5272,3136250.081
"3956",333262.5272,3136250.081
"3957",334262.5272,3136250.081
"3958",335262.5272,3136250.081
"3959",336262.5272,3136250.081
"3960",337262.5272,3136250.081
"3962",339262.5272,3136250.081
"3963",340262.5272,3136250.081
"3964",341262.5272,3136250.081
"4121",277262.5272,3137250.081
"4122",278262.5272,3137250.081
"4123",279262.5272,3137250.081
"4124",280262.5272,3137250.081
"4125",281262.5272,3137250.081
"4126",282262.5272,3137250.081
"4127",283262.5272,3137250.081
"4128",284262.5272,3137250.081
"4129",285262.5272,3137250.081
"4130",286262.5272,3137250.081
"4131",287262.5272,3137250.081
"4132",288262.5272,3137250.081
"4133",289262.5272,3137250.081
"4141",297262.5272,3137250.081
"4143",299262.5272,3137250.081
"4144",300262.5272,3137250.081
"4145",301262.5272,3137250.081
"4146",302262.5272,3137250.081
"4147",303262.5272,3137250.081
"4148",304262.5272,3137250.081
"4149",305262.5272,3137250.081
"4150",306262.5272,3137250.081
"4151",307262.5272,3137250.081
"4152",308262.5272,3137250.081
"4153",309262.5272,3137250.081
"4154",310262.5272,3137250.081
"4160",316262.5272,3137250.081
"4161",317262.5272,3137250.081
"4162",318262.5272,3137250.081
"4163",319262.5272,3137250.081
"4164",320262.5272,3137250.081
"4165",321262.5272,3137250.081
"4166",322262.5272,3137250.081
"4167",323262.5272,3137250.081
"4168",324262.5272,3137250.081
"4169",325262.5272,3137250.081
"4170",326262.5272,3137250.081
"4171",327262.5272,3137250.081
"4172",328262.5272,3137250.081
"4173",329262.5272,3137250.081
"4174",330262.5272,3137250.081
"4175",331262.5272,3137250.081
"4176",332262.5272,3137250.081
"4177",333262.5272,3137250.081
"4178",334262.5272,3137250.081
"4179",335262.5272,3137250.081
"4180",336262.5272,3137250.081
"4181",337262.5272,3137250.081
"4184",340262.5272,3137250.081
"4185",341262.5272,3137250.081
"4186",342262.5272,3137250.081
"4341",276262.5272,3138250.081
"4342",277262.5272,3138250.081
"4343",278262.5272,3138250.081
"4344",279262.5272,3138250.081
"4345",280262.5272,3138250.081
"4346",281262.5272,3138250.081
"4347",282262.5272,3138250.081
"4348",283262.5272,3138250.081
"4349",284262.5272,3138250.081
"4350",285262.5272,3138250.081
"4351",286262.5272,3138250.081
"4352",287262.5272,3138250.081
"4353",288262.5272,3138250.081
"4354",289262.5272,3138250.081
"4362",297262.5272,3138250.081
"4363",298262.5272,3138250.081
"4364",299262.5272,3138250.081
"4365",300262.5272,3138250.081
"4366",301262.5272,3138250.081
"4367",302262.5272,3138250.081
"4368",303262.5272,3138250.081
"4369",304262.5272,3138250.081
"4370",305262.5272,3138250.081
"4371",306262.5272,3138250.081
"4372",307262.5272,3138250.081
"4373",308262.5272,3138250.081
"4374",309262.5272,3138250.081
"4375",310262.5272,3138250.081
"4377",312262.5272,3138250.081
"4378",313262.5272,3138250.081
"4379",314262.5272,3138250.081
"4381",316262.5272,3138250.081
"4382",317262.5272,3138250.081
"4383",318262.5272,3138250.081
"4384",319262.5272,3138250.081
"4385",320262.5272,3138250.081
"4386",321262.5272,3138250.081
"4387",322262.5272,3138250.081
"4388",323262.5272,3138250.081
"4389",324262.5272,3138250.081
"4390",325262.5272,3138250.081
"4391",326262.5272,3138250.081
"4392",327262.5272,3138250.081
"4393",328262.5272,3138250.081
"4394",329262.5272,3138250.081
"4395",330262.5272,3138250.081
"4396",331262.5272,3138250.081
"4397",332262.5272,3138250.081
"4398",333262.5272,3138250.081
"4399",334262.5272,3138250.081
"4400",335262.5272,3138250.081
"4401",336262.5272,3138250.081
"4402",337262.5272,3138250.081
"4405",340262.5272,3138250.081
"4406",341262.5272,3138250.081
"4407",342262.5272,3138250.081
"4561",275262.5272,3139250.081
"4562",276262.5272,3139250.081
"4563",277262.5272,3139250.081
"4564",278262.5272,3139250.081
"4565",279262.5272,3139250.081
"4566",280262.5272,3139250.081
"4567",281262.5272,3139250.081
"4568",282262.5272,3139250.081
"4569",283262.5272,3139250.081
"4570",284262.5272,3139250.081
"4571",285262.5272,3139250.081
"4572",286262.5272,3139250.081
"4573",287262.5272,3139250.081
"4574",288262.5272,3139250.081
"4575",289262.5272,3139250.081
"4581",295262.5272,3139250.081
"4584",298262.5272,3139250.081
"4585",299262.5272,3139250.081
"4586",300262.5272,3139250.081
"4587",301262.5272,3139250.081
"4588",302262.5272,3139250.081
"4589",303262.5272,3139250.081
"4590",304262.5272,3139250.081
"4591",305262.5272,3139250.081
"4592",306262.5272,3139250.081
"4593",307262.5272,3139250.081
"4594",308262.5272,3139250.081
"4595",309262.5272,3139250.081
"4597",311262.5272,3139250.081
"4598",312262.5272,3139250.081
"4599",313262.5272,3139250.081
"4600",314262.5272,3139250.081
"4602",316262.5272,3139250.081
"4603",317262.5272,3139250.081
"4604",318262.5272,3139250.081
"4605",319262.5272,3139250.081
"4606",320262.5272,3139250.081
"4607",321262.5272,3139250.081
"4608",322262.5272,3139250.081
"4609",323262.5272,3139250.081
"4610",324262.5272,3139250.081
"4611",325262.5272,3139250.081
"4612",326262.5272,3139250.081
"4613",327262.5272,3139250.081
"4614",328262.5272,3139250.081
"4615",329262.5272,3139250.081
"4616",330262.5272,3139250.081
"4617",331262.5272,3139250.081
"4618",332262.5272,3139250.081
"4619",333262.5272,3139250.081
"4620",334262.5272,3139250.081
"4621",335262.5272,3139250.081
"4622",336262.5272,3139250.081
"4626",340262.5272,3139250.081
"4627",341262.5272,3139250.081
"4628",342262.5272,3139250.081
"4781",274262.5272,3140250.081
"4782",275262.5272,3140250.081
"4783",276262.5272,3140250.081
"4784",277262.5272,3140250.081
"4785",278262.5272,3140250.081
"4786",279262.5272,3140250.081
"4787",280262.5272,3140250.081
"4788",281262.5272,3140250.081
"4789",282262.5272,3140250.081
"4790",283262.5272,3140250.081
"4791",284262.5272,3140250.081
"4792",285262.5272,3140250.081
"4793",286262.5272,3140250.081
"4794",287262.5272,3140250.081
"4795",288262.5272,3140250.081
"4796",289262.5272,3140250.081
"4797",290262.5272,3140250.081
"4803",296262.5272,3140250.081
"4804",297262.5272,3140250.081
"4805",298262.5272,3140250.081
"4806",299262.5272,3140250.081
"4807",300262.5272,3140250.081
"4808",301262.5272,3140250.081
"4809",302262.5272,3140250.081
"4810",303262.5272,3140250.081
"4811",304262.5272,3140250.081
"4812",305262.5272,3140250.081
"4813",306262.5272,3140250.081
"4814",307262.5272,3140250.081
"4815",308262.5272,3140250.081
"4818",311262.5272,3140250.081
"4819",312262.5272,3140250.081
"4820",313262.5272,3140250.081
"4821",314262.5272,3140250.081
"4824",317262.5272,3140250.081
"4825",318262.5272,3140250.081
"4826",319262.5272,3140250.081
"4827",320262.5272,3140250.081
"4828",321262.5272,3140250.081
"4829",322262.5272,3140250.081
"4830",323262.5272,3140250.081
"4831",324262.5272,3140250.081
"4832",325262.5272,3140250.081
"4833",326262.5272,3140250.081
"4834",327262.5272,3140250.081
"4835",328262.5272,3140250.081
"4836",329262.5272,3140250.081
"4837",330262.5272,3140250.081
"4838",331262.5272,3140250.081
"4839",332262.5272,3140250.081
"4840",333262.5272,3140250.081
"4841",334262.5272,3140250.081
"4842",335262.5272,3140250.081
"4843",336262.5272,3140250.081
"4847",340262.5272,3140250.081
"4848",341262.5272,3140250.081
"4849",342262.5272,3140250.081
"5001",273262.5272,3141250.081
"5002",274262.5272,3141250.081
"5003",275262.5272,3141250.081
"5004",276262.5272,3141250.081
"5005",277262.5272,3141250.081
"5006",278262.5272,3141250.081
"5007",279262.5272,3141250.081
"5008",280262.5272,3141250.081
"5009",281262.5272,3141250.081
"5010",282262.5272,3141250.081
"5011",283262.5272,3141250.081
"5012",284262.5272,3141250.081
"5013",285262.5272,3141250.081
"5014",286262.5272,3141250.081
"5015",287262.5272,3141250.081
"5016",288262.5272,3141250.081
"5017",289262.5272,3141250.081
"5018",290262.5272,3141250.081
"5025",297262.5272,3141250.081
"5026",298262.5272,3141250.081
"5027",299262.5272,3141250.081
"5028",300262.5272,3141250.081
"5029",301262.5272,3141250.081
"5030",302262.5272,3141250.081
"5031",303262.5272,3141250.081
"5032",304262.5272,3141250.081
"5033",305262.5272,3141250.081
"5034",306262.5272,3141250.081
"5035",307262.5272,3141250.081
"5036",308262.5272,3141250.081
"5038",310262.5272,3141250.081
"5039",311262.5272,3141250.081
"5040",312262.5272,3141250.081
"5041",313262.5272,3141250.081
"5042",314262.5272,3141250.081
"5046",318262.5272,3141250.081
"5047",319262.5272,3141250.081
"5048",320262.5272,3141250.081
"5049",321262.5272,3141250.081
"5052",324262.5272,3141250.081
"5053",325262.5272,3141250.081
"5054",326262.5272,3141250.081
"5055",327262.5272,3141250.081
"5056",328262.5272,3141250.081
"5057",329262.5272,3141250.081
"5058",330262.5272,3141250.081
"5059",331262.5272,3141250.081
"5060",332262.5272,3141250.081
"5061",333262.5272,3141250.081
"5062",334262.5272,3141250.081
"5063",335262.5272,3141250.081
"5064",336262.5272,3141250.081
"5065",337262.5272,3141250.081
"5067",339262.5272,3141250.081
"5068",340262.5272,3141250.081
"5069",341262.5272,3141250.081
"5070",342262.5272,3141250.081
"5071",343262.5272,3141250.081
"5220",271262.5272,3142250.081
"5222",273262.5272,3142250.081
"5223",274262.5272,3142250.081
"5224",275262.5272,3142250.081
"5225",276262.5272,3142250.081
"5226",277262.5272,3142250.081
"5227",278262.5272,3142250.081
"5228",279262.5272,3142250.081
"5229",280262.5272,3142250.081
"5230",281262.5272,3142250.081
"5231",282262.5272,3142250.081
"5232",283262.5272,3142250.081
"5233",284262.5272,3142250.081
"5234",285262.5272,3142250.081
"5235",286262.5272,3142250.081
"5236",287262.5272,3142250.081
"5237",288262.5272,3142250.081
"5238",289262.5272,3142250.081
"5239",290262.5272,3142250.081
"5245",296262.5272,3142250.081
"5246",297262.5272,3142250.081
"5247",298262.5272,3142250.081
"5248",299262.5272,3142250.081
"5249",300262.5272,3142250.081
"5250",301262.5272,3142250.081
"5251",302262.5272,3142250.081
"5252",303262.5272,3142250.081
"5253",304262.5272,3142250.081
"5254",305262.5272,3142250.081
"5255",306262.5272,3142250.081
"5256",307262.5272,3142250.081
"5257",308262.5272,3142250.081
"5258",309262.5272,3142250.081
"5259",310262.5272,3142250.081
"5260",311262.5272,3142250.081
"5261",312262.5272,3142250.081
"5262",313262.5272,3142250.081
"5263",314262.5272,3142250.081
"5264",315262.5272,3142250.081
"5272",323262.5272,3142250.081
"5273",324262.5272,3142250.081
"5274",325262.5272,3142250.081
"5275",326262.5272,3142250.081
"5276",327262.5272,3142250.081
"5277",328262.5272,3142250.081
"5278",329262.5272,3142250.081
"5279",330262.5272,3142250.081
"5280",331262.5272,3142250.081
"5281",332262.5272,3142250.081
"5282",333262.5272,3142250.081
"5283",334262.5272,3142250.081
"5284",335262.5272,3142250.081
"5285",336262.5272,3142250.081
"5286",337262.5272,3142250.081
"5287",338262.5272,3142250.081
"5288",339262.5272,3142250.081
"5289",340262.5272,3142250.081
"5290",341262.5272,3142250.081
"5291",342262.5272,3142250.081
"5292",343262.5272,3142250.081
"5440",270262.5272,3143250.081
"5441",271262.5272,3143250.081
"5442",272262.5272,3143250.081
"5443",273262.5272,3143250.081
"5444",274262.5272,3143250.081
"5445",275262.5272,3143250.081
"5446",276262.5272,3143250.081
"5447",277262.5272,3143250.081
"5448",278262.5272,3143250.081
"5449",279262.5272,3143250.081
"5450",280262.5272,3143250.081
"5451",281262.5272,3143250.081
"5452",282262.5272,3143250.081
"5453",283262.5272,3143250.081
"5454",284262.5272,3143250.081
"5455",285262.5272,3143250.081
"5456",286262.5272,3143250.081
"5457",287262.5272,3143250.081
"5458",288262.5272,3143250.081
"5459",289262.5272,3143250.081
"5460",290262.5272,3143250.081
"5461",291262.5272,3143250.081
"5466",296262.5272,3143250.081
"5467",297262.5272,3143250.081
"5468",298262.5272,3143250.081
"5469",299262.5272,3143250.081
"5470",300262.5272,3143250.081
"5471",301262.5272,3143250.081
"5472",302262.5272,3143250.081
"5473",303262.5272,3143250.081
"5474",304262.5272,3143250.081
"5476",306262.5272,3143250.081
"5477",307262.5272,3143250.081
"5478",308262.5272,3143250.081
"5479",309262.5272,3143250.081
"5480",310262.5272,3143250.081
"5481",311262.5272,3143250.081
"5482",312262.5272,3143250.081
"5483",313262.5272,3143250.081
"5484",314262.5272,3143250.081
"5485",315262.5272,3143250.081
"5488",318262.5272,3143250.081
"5489",319262.5272,3143250.081
"5490",320262.5272,3143250.081
"5491",321262.5272,3143250.081
"5492",322262.5272,3143250.081
"5493",323262.5272,3143250.081
"5494",324262.5272,3143250.081
"5495",325262.5272,3143250.081
"5496",326262.5272,3143250.081
"5497",327262.5272,3143250.081
"5498",328262.5272,3143250.081
"5499",329262.5272,3143250.081
"5500",330262.5272,3143250.081
"5501",331262.5272,3143250.081
"5502",332262.5272,3143250.081
"5503",333262.5272,3143250.081
"5504",334262.5272,3143250.081
"5505",335262.5272,3143250.081
"5506",336262.5272,3143250.081
"5507",337262.5272,3143250.081
"5508",338262.5272,3143250.081
"5509",339262.5272,3143250.081
"5510",340262.5272,3143250.081
"5511",341262.5272,3143250.081
"5512",342262.5272,3143250.081
"5513",343262.5272,3143250.081
"5660",269262.5272,3144250.081
"5661",270262.5272,3144250.081
"5663",272262.5272,3144250.081
"5664",273262.5272,3144250.081
"5665",274262.5272,3144250.081
"5666",275262.5272,3144250.081
"5667",276262.5272,3144250.081
"5668",277262.5272,3144250.081
"5669",278262.5272,3144250.081
"5670",279262.5272,3144250.081
"5671",280262.5272,3144250.081
"5672",281262.5272,3144250.081
"5673",282262.5272,3144250.081
"5674",283262.5272,3144250.081
"5675",284262.5272,3144250.081
"5676",285262.5272,3144250.081
"5677",286262.5272,3144250.081
"5678",287262.5272,3144250.081
"5679",288262.5272,3144250.081
"5680",289262.5272,3144250.081
"5681",290262.5272,3144250.081
"5682",291262.5272,3144250.081
"5687",296262.5272,3144250.081
"5688",297262.5272,3144250.081
"5689",298262.5272,3144250.081
"5690",299262.5272,3144250.081
"5691",300262.5272,3144250.081
"5692",301262.5272,3144250.081
"5693",302262.5272,3144250.081
"5694",303262.5272,3144250.081
"5695",304262.5272,3144250.081
"5696",305262.5272,3144250.081
"5697",306262.5272,3144250.081
"5698",307262.5272,3144250.081
"5699",308262.5272,3144250.081
"5700",309262.5272,3144250.081
"5701",310262.5272,3144250.081
"5702",311262.5272,3144250.081
"5703",312262.5272,3144250.081
"5704",313262.5272,3144250.081
"5705",314262.5272,3144250.081
"5706",315262.5272,3144250.081
"5707",316262.5272,3144250.081
"5708",317262.5272,3144250.081
"5709",318262.5272,3144250.081
"5710",319262.5272,3144250.081
"5711",320262.5272,3144250.081
"5712",321262.5272,3144250.081
"5713",322262.5272,3144250.081
