FID,FID_,Field1,Rgd,Alt,StdRgd,StdAlt,D_0,x,y
4545,12065,25243,30.739500000000000,5678,-0.556932924000000,1.113591063000000,0.000019000000000,183262.527200000010000,3233250.080999999800000
4546,12066,25244,36.045200299999998,5716,-0.301142683000000,1.164669370000000,0.000016900000000,184262.527200000010000,3233250.080999999800000
4547,12067,25245,41.853000600000001,5657,-0.021145972000000,1.085363578000000,0.000020300000000,185262.527200000010000,3233250.080999999800000
4548,12068,25246,41.103401200000000,5497,-0.057284502000000,0.870297021000000,0.000032200000000,186262.527200000010000,3233250.080999999800000
4549,12069,25247,30.166700400000000,5272,-0.584547855000000,0.567859675000000,0.000056400000000,187262.527200000010000,3233250.080999999800000
4550,12070,25248,26.629600499999999,5155,-0.755073061000000,0.410592256000000,0.000072400000000,188262.527200000010000,3233250.080999999800000
4551,12071,25249,37.366199500000000,5314,-0.237456707000000,0.624314646000000,0.000051200000000,189262.527200000010000,3233250.080999999800000
4552,12072,25250,45.266601600000001,5819,0.143425296000000,1.303118466000000,0.000012100000000,190262.527200000010000,3233250.080999999800000
4553,12073,25251,35.418998700000003,5672,-0.331332149000000,1.105526067000000,0.000019400000000,191262.527200000010000,3233250.080999999800000
4554,12074,25252,38.993999500000001,5854,-0.158979724000000,1.350164276000000,0.000010700000000,192262.527200000010000,3233250.080999999800000
4555,12075,25253,40.913299600000002,5795,-0.066449387000000,1.270858483000000,0.000013100000000,193262.527200000010000,3233250.080999999800000
4556,12076,25254,32.383300800000001,5431,-0.477684535000000,0.781582066000000,0.000038400000000,194262.527200000010000,3233250.080999999800000
4557,12077,25255,28.226100899999999,5181,-0.678105046000000,0.445540571000000,0.000068700000000,195262.527200000010000,3233250.080999999800000
4558,12078,25256,28.619600299999998,4932,-0.659134259000000,0.110843242000000,0.000107968000000,196262.527200000010000,3233250.080999999800000
4559,12079,25257,30.046400100000000,4731,-0.590347588000000,-0.159334120000000,0.000141801000000,197262.527200000010000,3233250.080999999800000
4560,12080,25258,28.788799300000001,4428,-0.650977098000000,-0.566616412000000,0.000182905000000,198262.527200000010000,3233250.080999999800000
